iter	RMSE	R2	MAE
123	1.875971729	0.9666373011	1.352755668
124	1.86690366	0.9669590587	1.345481311
125	1.858345845	0.9672612812	1.338576143
126	1.849836462	0.9675604166	1.331748813
127	1.842152759	0.9678293468	1.325369193
128	1.834445046	0.9680979927	1.31883162
129	1.827240573	0.9683480802	1.312696533
130	1.82003597	0.968597188	1.30679491
131	1.81289698	0.9688430564	1.300946297
132	1.805866728	0.9690842355	1.295145193
133	1.799125166	0.9693146307	1.289668676
134	1.792377879	0.9695443588	1.28418224
135	1.786171481	0.9697549087	1.278872551
136	1.779906784	0.9699666959	1.273816308
137	1.773801379	0.9701723819	1.268624914
138	1.767735158	0.9703760479	1.263637039
139	1.762122091	0.9705638784	1.258890014
140	1.756553687	0.970749624	1.254232322
141	1.750982372	0.9709348784	1.249751515
142	1.745561147	0.9711145771	1.245365273
143	1.740484396	0.9712823522	1.241107708
144	1.735197291	0.9714565595	1.236813913
145	1.730268745	0.9716184753	1.232631439
146	1.725755823	0.9717663328	1.228753445
147	1.720953897	0.9719232349	1.224865433
148	1.716165206	0.9720792691	1.220933469
149	1.711270801	0.9722382987	1.216864016
150	1.70672664	0.9723855415	1.213058598
151	1.702857509	0.9725106029	1.209911683
152	1.69880858	0.972641172	1.206521364
153	1.695031451	0.972762696	1.203355647
154	1.691438823	0.9728780328	1.200226429
155	1.687232022	0.9730127759	1.19679702
156	1.683144309	0.9731433832	1.193545899
157	1.679459699	0.9732608393	1.190530253
158	1.676133677	0.9733666436	1.187808045
159	1.672523393	0.9734812531	1.184934119
160	1.669365774	0.97358129	1.182317545
161	1.666080754	0.9736851625	1.179469523
162	1.662753547	0.9737901604	1.176908446
163	1.659517445	0.9738920819	1.174416622
164	1.656051157	0.9740010329	1.171621208
165	1.652909179	0.9740995935	1.169192117
166	1.649865091	0.9741949049	1.166595449
167	1.646596186	0.9742970597	1.164123927
168	1.644073708	0.9743757498	1.161884721
169	1.641915323	0.9744429861	1.159968067
170	1.639842756	0.9745074659	1.158215134
171	1.637539584	0.9745790246	1.156253326
172	1.635032401	0.9746568074	1.154195486
173	1.632458439	0.974736538	1.152393648
174	1.630463672	0.9747982412	1.150667008
175	1.627916608	0.9748769186	1.14859281
176	1.625801435	0.9749421617	1.146887059
177	1.622693948	0.9750378591	1.144593576
178	1.621077908	0.9750875539	1.14325211
179	1.618788467	0.9751578717	1.14141586
180	1.616344028	0.9752328404	1.139650782
181	1.613773811	0.9753115444	1.137782091
182	1.611710771	0.9753746272	1.136100592
183	1.609706684	0.9754358301	1.134625597
184	1.607723782	0.9754963111	1.133079957
185	1.605986808	0.9755492298	1.131573568
186	1.603943071	0.975611421	1.130119662
187	1.602215588	0.9756639268	1.128904147
188	1.600565369	0.9757140314	1.127510035
189	1.59861341	0.9757732309	1.126016142
190	1.596633751	0.9758331966	1.124668694
191	1.594713149	0.9758913025	1.123102889
192	1.593277208	0.9759346998	1.121954496
193	1.591553334	0.9759867473	1.120591586
194	1.59004484	0.9760322459	1.119323466
195	1.588139288	0.9760896586	1.117945884
196	1.586219175	0.9761474405	1.11650637
197	1.584180494	0.9762087139	1.115089433
198	1.582398698	0.9762622019	1.113844106
199	1.58046448	0.9763201975	1.112484825
200	1.578721293	0.9763724043	1.111353879
201	1.577130112	0.9764200085	1.110202139
202	1.575551765	0.9764671812	1.108973558
203	1.574310239	0.9765042541	1.107969884
204	1.57286881	0.9765472595	1.106966427
205	1.571212722	0.9765966207	1.105808407
206	1.56941184	0.9766502386	1.104602564
207	1.56802981	0.9766913443	1.103577084
208	1.566358879	0.9767409944	1.102365856
209	1.565121796	0.976777719	1.101358766
210	1.563723419	0.9768191969	1.100337818
211	1.562541457	0.9768542267	1.099428722
212	1.561107024	0.9768967034	1.098444254
213	1.559588755	0.9769416202	1.097494457
214	1.558267981	0.9769806588	1.096747267
215	1.5566159	0.9770294432	1.095702434
216	1.554942975	0.9770787905	1.094582752
217	1.55396097	0.9771077326	1.093937509
218	1.552701583	0.977144823	1.093125375
219	1.551458481	0.9771814043	1.09216784
220	1.550097996	0.9772214064	1.091223603
221	1.548282257	0.9772747395	1.090125134
222	1.547090723	0.977309704	1.08925261
223	1.546162517	0.9773369228	1.088609298
224	1.54483852	0.9773757195	1.087788401
225	1.543347252	0.9774193779	1.086807716
226	1.541703696	0.9774674458	1.085793983
227	1.540462099	0.9775037239	1.085004967
228	1.53936355	0.977535798	1.084178221
229	1.537868792	0.9775794034	1.083306561
230	1.53699881	0.9776047631	1.082648895
231	1.536293554	0.9776253107	1.082058995
232	1.535571223	0.9776463459	1.0815511
233	1.534404588	0.9776802989	1.080763965
234	1.533085399	0.9777186607	1.07991856
235	1.531903082	0.9777530142	1.079077906
236	1.530980868	0.9777797918	1.07845891
237	1.529641436	0.977818655	1.077582366
238	1.52878697	0.9778434293	1.077031898
239	1.527215859	0.9778889459	1.075956394
240	1.52610097	0.9779212169	1.075233159
241	1.524897586	0.9779560229	1.074550333
242	1.523956451	0.9779832247	1.073934161
243	1.522713856	0.9780191139	1.073176087
244	1.521826322	0.9780447301	1.072520041
245	1.521213089	0.9780624207	1.072100048
246	1.519972879	0.9780981765	1.071389704
247	1.519077985	0.9781239586	1.070667281
248	1.518197625	0.9781493071	1.070087692
249	1.517480097	0.9781699563	1.069553163
250	1.516325317	0.9782031684	1.068767025
251	1.515500147	0.9782268852	1.068201597
252	1.514889763	0.9782444203	1.067760208
253	1.51410969	0.9782668201	1.067296453
254	1.513075649	0.9782964947	1.066720868
255	1.512389993	0.9783161603	1.066184681
256	1.511335503	0.9783463872	1.065545611
257	1.510666932	0.9783655408	1.065089566
258	1.509980601	0.9783851945	1.064530103
259	1.509024691	0.9784125528	1.063889177
260	1.508238447	0.9784350422	1.063374968
261	1.507496326	0.9784562589	1.062910573
262	1.506728155	0.9784782092	1.062406649
263	1.505898213	0.9785019122	1.061932449
264	1.505144715	0.9785234205	1.0615093
265	1.504432162	0.9785437502	1.06108729
266	1.503777028	0.9785624332	1.060641089
267	1.502989046	0.978584894	1.06009727
268	1.502326072	0.9786037824	1.059686623
269	1.50142193	0.9786295284	1.059115289
270	1.500531009	0.9786548826	1.058537759
271	1.499786887	0.9786760477	1.057979999
272	1.498831709	0.9787032005	1.057383205
273	1.498042887	0.9787256112	1.056906553
274	1.49731065	0.9787464038	1.05648951
275	1.496475785	0.9787700982	1.055911932
276	1.495791529	0.9787895083	1.055498485
277	1.495065669	0.9788100889	1.055049239
278	1.494430584	0.9788280875	1.054605964
279	1.493897703	0.9788431837	1.054274159
280	1.492870276	0.9788722748	1.053577919
281	1.492055078	0.9788953426	1.053033064
282	1.49174502	0.978904113	1.052790296
283	1.490678178	0.9789342762	1.052131843
284	1.489875391	0.9789569595	1.051645603
285	1.48930378	0.9789731033	1.051282106
286	1.488868387	0.9789853958	1.051026082
287	1.487861006	0.9790138235	1.050445877
288	1.487241869	0.9790312856	1.050064109
289	1.486492471	0.9790524119	1.049664814
290	1.485535769	0.9790793669	1.049123648
291	1.485017968	0.9790939486	1.048725131
292	1.484433944	0.9791103891	1.048352607
293	1.484059968	0.9791209133	1.048136292
294	1.48331085	0.9791419865	1.047597016
295	1.482625864	0.9791612463	1.047247415
296	1.481993362	0.9791790225	1.046943091
297	1.481284564	0.979198934	1.046585307
298	1.480883847	0.9792101867	1.046301781
299	1.480429354	0.9792229458	1.045997515
300	1.479914944	0.9792373823	1.045634365
301	1.479207098	0.9792572391	1.045168432
302	1.478737587	0.9792704048	1.04487635
303	1.47799861	0.9792911182	1.044454766
304	1.477490797	0.9793053462	1.044116543
305	1.477152183	0.9793148307	1.043912047
306	1.476739751	0.9793263801	1.043645213
307	1.476350303	0.9793372828	1.043399824
308	1.475835225	0.9793516981	1.043011586
309	1.475124866	0.9793715705	1.042468006
310	1.474568493	0.9793871284	1.042145791
311	1.473793362	0.9794087937	1.041673835
312	1.473212883	0.9794250109	1.041273002
313	1.472751532	0.9794378954	1.040990293
314	1.472203552	0.979453194	1.040672505
315	1.471566214	0.9794709802	1.040230656
316	1.471142163	0.9794828099	1.039891228
317	1.470571862	0.9794987142	1.039580593
318	1.470137113	0.979510834	1.039266072
319	1.469442553	0.9795301895	1.038793052
320	1.468829966	0.979547253	1.03841725
321	1.468181364	0.979565312	1.037961806
322	1.467557682	0.9795826696	1.037548677
323	1.466845342	0.9796024855	1.037077156
324	1.466297949	0.9796177065	1.036704567
325	1.465324978	0.9796447471	1.036099948
326	1.464702145	0.9796620473	1.035768494
327	1.46430801	0.9796729913	1.035489053
328	1.463682329	0.9796903585	1.035034115
329	1.463089408	0.9797068096	1.034636245
330	1.462753497	0.9797161268	1.034405444
331	1.461970778	0.9797378288	1.033924076
332	1.46158724	0.9797484587	1.033641784
333	1.461098904	0.979761989	1.033379645
334	1.460403036	0.9797812617	1.032968918
335	1.459820048	0.979797401	1.032674129
336	1.459482864	0.9798067325	1.032527583
337	1.458813246	0.9798252578	1.032108984
338	1.458363232	0.9798377029	1.031778611
339	1.457858856	0.9798516468	1.03143278
340	1.457394055	0.9798644923	1.031128358
341	1.457011853	0.979875052	1.030894516
342	1.456457329	0.9798903678	1.03057496
343	1.45602051	0.9799024285	1.030229507
344	1.455540479	0.9799156781	1.029885538
345	1.454958674	0.979931731	1.029582093
346	1.454704617	0.9799387388	1.029387829
347	1.45443923	0.9799460579	1.029249672
348	1.453831637	0.9799628095	1.028862463
349	1.45348847	0.9799722676	1.028695863
350	1.453049371	0.9799843666	1.028446935
351	1.45227253	0.9800057627	1.027982931
352	1.451851845	0.9800173446	1.027658991
353	1.451165915	0.9800362218	1.027244606
354	1.450556359	0.9800529897	1.026844633
355	1.449961042	0.9800693591	1.026450788
356	1.449699086	0.98007656	1.026295811
357	1.449359008	0.9800859063	1.026057104
358	1.449053981	0.9800942876	1.025926843
359	1.448500735	0.9801094846	1.025605804
360	1.448187099	0.9801180972	1.025409732
361	1.447778491	0.980129315	1.025182305
362	1.447334847	0.9801414912	1.024941233
363	1.446857806	0.9801545797	1.024711639
364	1.446389968	0.9801674116	1.024427901
365	1.445780178	0.9801841307	1.024056396
366	1.445354293	0.9801958033	1.023840136
367	1.445050723	0.9802041215	1.023622306
368	1.444586043	0.9802168508	1.023379829
369	1.444188872	0.9802277276	1.023162146
370	1.443919978	0.9802350897	1.023006708
371	1.443441163	0.9802481959	1.022669361
372	1.442873027	0.9802637414	1.022352601
373	1.442202919	0.9802820692	1.021919725
374	1.441605387	0.9802984049	1.021473956
375	1.441055109	0.9803134426	1.021137646
376	1.440728326	0.9803223701	1.020990946
377	1.440023441	0.9803416202	1.020510227
378	1.439639417	0.9803521038	1.020258569
379	1.439215758	0.9803636661	1.019941629
380	1.438835172	0.98037405	1.01974489
381	1.438343933	0.9803874489	1.019473108
382	1.437834637	0.9804013354	1.019092898
383	1.437224579	0.9804179629	1.018696871
384	1.436424859	0.9804397491	1.018177478
385	1.435981065	0.9804518337	1.017890664
386	1.435318817	0.9804698601	1.017490521
387	1.43479287	0.9804841704	1.017156844
388	1.434464978	0.9804930893	1.01696466
389	1.434002706	0.9805056599	1.016716531
390	1.433574349	0.9805173046	1.016500135
391	1.433187984	0.9805278048	1.016322545
392	1.432897422	0.9805356995	1.016117149
393	1.432327329	0.9805511846	1.015754343
394	1.431970597	0.9805608711	1.015548884
395	1.431252989	0.9805803495	1.015094288
396	1.430947379	0.9805886418	1.014837602
397	1.430534127	0.980599852	1.014550496
398	1.430261812	0.9806072373	1.014330132
399	1.42991479	0.9806166466	1.014127476
400	1.429518817	0.9806273804	1.013902219
401	1.429216295	0.980635579	1.013667001
402	1.42860578	0.9806521192	1.013231405
403	1.42834683	0.9806591326	1.013101592
404	1.42780604	0.9806737752	1.012767758
405	1.427400879	0.9806847418	1.012481835
406	1.426934285	0.9806973675	1.012162579
407	1.426539858	0.9807080371	1.011929435
408	1.426218295	0.9807167335	1.011773842
409	1.42577456	0.9807287307	1.011565752
410	1.425432751	0.9807379696	1.011326532
411	1.424777739	0.9807556681	1.010906203
412	1.424273714	0.9807692813	1.01056704
413	1.424062802	0.9807749764	1.010448671
414	1.423376112	0.9807935127	1.01008164
415	1.423000806	0.9808036398	1.009839137
416	1.422634119	0.9808135318	1.009565998
417	1.422131773	0.9808270793	1.009290062
418	1.421837295	0.9808350187	1.009159425
419	1.421262489	0.9808505112	1.008753078
420	1.420652414	0.9808669474	1.008345164
421	1.420320999	0.9808758733	1.008180792
422	1.420037208	0.9808835148	1.008021291
423	1.419824087	0.9808892524	1.007881201
424	1.419321292	0.9809027852	1.007626596
425	1.418747046	0.9809182352	1.007259913
426	1.418235735	0.9809319867	1.006939078
427	1.417654898	0.9809476021	1.006589175
428	1.417410058	0.9809541825	1.006413177
429	1.417115774	0.9809620903	1.006254406
430	1.416818684	0.9809700719	1.006044521
431	1.416360708	0.9809823724	1.005795617
432	1.415887774	0.9809950706	1.00552691
433	1.415612467	0.9810024606	1.005329163
434	1.415178924	0.9810140951	1.004985124
435	1.41471798	0.981026461	1.004681782
436	1.414504547	0.9810321855	1.004546392
437	1.414012304	0.9810453847	1.004180247
438	1.413717992	0.9810532743	1.003949731
439	1.413388585	0.9810621027	1.003724856
440	1.412972314	0.9810732563	1.003513002
441	1.412520224	0.9810853658	1.003211047
442	1.412146409	0.9810953758	1.002973138
443	1.411969027	0.9811001248	1.002831707
444	1.411775967	0.9811052928	1.002675395
445	1.411009167	0.9811258124	1.002244845
446	1.410862647	0.981129732	1.002151746
447	1.410208272	0.9811472325	1.001706527
448	1.409541048	0.9811650682	1.001309777
449	1.409140904	0.9811757605	1.001092393
450	1.408941795	0.9811810797	1.000929446
451	1.408535266	0.981191938	1.000676362
452	1.407930719	0.9812080795	1.000329434
453	1.407390611	0.9812224946	1.000044768
454	1.407001668	0.9812328718	0.9997619563
455	1.406539863	0.9812451892	0.9994319965
456	1.406013876	0.9812592136	0.9990864954
457	1.405604818	0.9812701167	0.9988071672
458	1.405368113	0.9812764244	0.9986043025
459	1.405132214	0.9812827096	0.9984919982
460	1.405008877	0.9812859953	0.9983904895
461	1.404550084	0.9812982151	0.9980870064
462	1.404332339	0.9813040133	0.9979362885
463	1.404028373	0.9813121059	0.9977841645
464	1.403556491	0.9813246654	0.9974741882
465	1.403065739	0.9813377228	0.9971454311
466	1.402164024	0.9813617026	0.996615534
467	1.401544451	0.9813781703	0.9962017998
468	1.401095229	0.9813901057	0.99590567
469	1.400802709	0.9813978757	0.9956957734
470	1.400490008	0.9814061798	0.9955276541
471	1.399794707	0.9814246378	0.9950905965
472	1.399146687	0.9814418323	0.9946830345
473	1.398941069	0.9814472865	0.994506626
474	1.398524905	0.9814583232	0.9942167076
475	1.398000497	0.9814722258	0.9938793641
476	1.397927554	0.9814741592	0.9938114014
477	1.397408863	0.9814879044	0.9935184067
478	1.396817808	0.981503561	0.9931910952
479	1.396497534	0.9815120421	0.9929965815
480	1.395989002	0.9815255043	0.9927074719
481	1.395658606	0.9815342482	0.99254243
482	1.394921593	0.9815537457	0.9920682111
483	1.3947712	0.9815577231	0.9919382092
484	1.39430098	0.9815701559	0.9916286805
485	1.394173754	0.981573519	0.9915142598
486	1.393800925	0.9815833729	0.9913425071
487	1.393444176	0.9815927993	0.9911179524
488	1.393119191	0.9816013844	0.9908539508
489	1.392519084	0.9816172319	0.9904467002
490	1.391884786	0.9816339749	0.9900231515
491	1.391530483	0.9816433238	0.989800294
492	1.390988415	0.9816576227	0.9894700742
493	1.39039841	0.9816731797	0.989082682
494	1.390129079	0.9816802791	0.9888674435
495	1.389511052	0.9816965647	0.9885462958
496	1.389009496	0.9817097759	0.9882066186
497	1.388445766	0.9817246191	0.9879263012
498	1.388169895	0.9817318806	0.9877363988
499	1.387644263	0.9817457125	0.9874037555
500	1.387186691	0.9817577491	0.9871675362
501	1.386662166	0.9817715421	0.986879364
502	1.386297256	0.9817811347	0.9866491887
503	1.386008495	0.9817887238	0.9864410729
504	1.385785413	0.9817945856	0.9862761628
505	1.385429039	0.981803948	0.986082505
506	1.385064212	0.9818135299	0.9858068568
507	1.384681938	0.9818235673	0.9855914439
508	1.383761006	0.9818477371	0.9850569234
509	1.383291777	0.9818600457	0.9848407678
510	1.382908065	0.981870108	0.9845386222
511	1.38248756	0.981881132	0.9842533528
512	1.381925455	0.9818958629	0.9838707639
513	1.381691166	0.981902001	0.9836687032
514	1.381203872	0.9819147644	0.9833775633
515	1.380583464	0.9819310077	0.9830173113
516	1.379659218	0.9819551926	0.9824459373
517	1.379147592	0.9819685734	0.9821690628
518	1.378744345	0.9819791162	0.981834373
519	1.378265731	0.9819916255	0.9815948938
520	1.377836684	0.9820028356	0.9812908369
521	1.37759084	0.9820092574	0.9811638686
522	1.377388333	0.9820145463	0.9810383946
523	1.376746429	0.9820313059	0.9806386171
524	1.376268046	0.982043791	0.9803484388
525	1.375851228	0.9820546659	0.9800564215
526	1.375665041	0.9820595224	0.9798735305
527	1.375411182	0.9820661431	0.9796603504
528	1.374953353	0.9820780803	0.9793394639
529	1.374416573	0.982092071	0.9789697685
530	1.374053107	0.9821015413	0.9787273871
531	1.373229077	0.9821230025	0.9782027879
532	1.372376724	0.9821451879	0.9776579404
533	1.371294026	0.9821733489	0.9770053895
534	1.371038992	0.9821799791	0.9768670608
535	1.370498045	0.9821940382	0.9765788537
536	1.369992916	0.9822071614	0.9762216581
537	1.369760807	0.9822131899	0.9759803404
538	1.369442257	0.9822214619	0.9757304888
539	1.368918527	0.9822350578	0.975456387
540	1.368391232	0.9822487409	0.9751064213
541	1.367904443	0.9822613683	0.9748549479
542	1.367705149	0.9822665367	0.9746869846
543	1.367420481	0.9822739178	0.9745037867
544	1.366265067	0.9823038608	0.9737417901
545	1.366161745	0.9823065372	0.9736437712
546	1.365983727	0.982311148	0.9734654939
547	1.36572442	0.9823178632	0.9733308878
548	1.365130603	0.9823332362	0.9730037041
549	1.364852407	0.982340436	0.9728263929
550	1.364375708	0.9823527697	0.9725278308
551	1.364021361	0.9823619349	0.9723622808
552	1.363626083	0.9823721561	0.9721354317
553	1.36330255	0.9823805198	0.9719769826
554	1.362749229	0.9823948193	0.9715638224
555	1.362656367	0.9823972185	0.9714773866
556	1.36194243	0.982415659	0.971097208
557	1.36144313	0.9824285498	0.970789863
558	1.360977884	0.9824405571	0.9705333112
559	1.360649601	0.9824490272	0.9703298029
560	1.360469027	0.9824536853	0.9701871735
561	1.360219958	0.9824601093	0.9700089851
562	1.359793454	0.982471107	0.9697887603
563	1.3593767	0.98248185	0.9695306593
564	1.359088539	0.9824892762	0.9693436414
565	1.35861866	0.9825013821	0.9690852461
566	1.358382747	0.9825074586	0.9688519028
567	1.357865807	0.9825207698	0.968569637
568	1.357357434	0.9825338555	0.9683062837
569	1.357128202	0.9825397544	0.9680835307
570	1.356967082	0.9825439	0.967938869
571	1.356601843	0.9825532956	0.9677068264
572	1.355990293	0.9825690218	0.9673313234
573	1.355784944	0.9825743009	0.967190234
574	1.3554543	0.9825827993	0.9670312787
575	1.355125281	0.9825912539	0.9668463101
576	1.354626216	0.9826040741	0.966483784
577	1.354403049	0.9826098054	0.9663626162
578	1.35427625	0.9826130613	0.9662426906
579	1.353977858	0.9826207223	0.9660697908
580	1.352756189	0.9826520702	0.965254066
581	1.352335492	0.9826628587	0.9649956327
582	1.352141838	0.9826678236	0.9648532655
583	1.351886694	0.9826743641	0.9646768371
584	1.351321391	0.9826888508	0.9642921715
585	1.351143534	0.9826934073	0.9641405154
586	1.35080149	0.9827021686	0.9639778263
587	1.350251511	0.9827162514	0.963639154
588	1.349763595	0.9827287402	0.9633577114
589	1.349228836	0.9827424227	0.962950278
590	1.34901317	0.9827479394	0.9627463115
591	1.348493043	0.9827612402	0.9623467465
592	1.347500541	0.9827866066	0.9617140472
593	1.347040246	0.9827983645	0.9613786234
594	1.346562631	0.9828105606	0.9611183711
595	1.346076387	0.9828229726	0.9608464471
596	1.345846916	0.9828288286	0.9607241363
597	1.345570417	0.9828358833	0.9605763701
598	1.344977486	0.9828510069	0.9602287971
599	1.34467307	0.9828587688	0.9600905821
600	1.344249734	0.9828695601	0.9597772931
601	1.343820298	0.9828805034	0.9595191304
602	1.34341986	0.9828907045	0.9592796555
603	1.342984044	0.9829018035	0.9590137711
604	1.342742382	0.9829079564	0.9587980447
605	1.342092799	0.9829244898	0.9583710423
606	1.341779112	0.9829324709	0.9581812262
607	1.341063151	0.9829506802	0.9576780056
608	1.340746784	0.9829587234	0.9574379749
609	1.340384473	0.9829679323	0.9572428509
610	1.340011869	0.9829774003	0.9569220183
611	1.339816809	0.9829823557	0.9567983975
612	1.339640976	0.9829868221	0.9566236342
613	1.339134031	0.9829996959	0.9563204503
614	1.338500697	0.9830157724	0.9559053502
615	1.338386918	0.9830186598	0.9557898239
616	1.338265372	0.983021744	0.9556638273
617	1.337956113	0.9830295901	0.9554923995
618	1.336734304	0.9830605703	0.9547388232
619	1.336596686	0.983064058	0.954610438
620	1.336212751	0.9830737863	0.9543983903
621	1.335863617	0.9830826303	0.9541875447
622	1.335743337	0.9830856766	0.9540665425
623	1.335306519	0.9830967375	0.9537895113
624	1.335075689	0.983102581	0.9536323809
625	1.334955765	0.9831056165	0.9535124839
626	1.334425693	0.9831190304	0.9531085463
627	1.33370511	0.9831372568	0.9526244996
628	1.332477251	0.9831682914	0.9518432769
629	1.332203053	0.983175218	0.95169654
630	1.331742033	0.9831868607	0.9514119641
631	1.331646293	0.983189278	0.9513085991
632	1.331455851	0.9831940859	0.9511092563
633	1.331087928	0.9832033727	0.9508448955
634	1.330813769	0.983210291	0.950660092
635	1.330174951	0.983226406	0.9502065617
636	1.329529449	0.9832426817	0.9497735828
637	1.329245173	0.9832498469	0.9495664075
638	1.328787571	0.9832613776	0.9492942625
639	1.328366784	0.9832719772	0.949043153
640	1.327915018	0.9832833534	0.9487678635
641	1.327165914	0.9833022084	0.9482622322
642	1.326855285	0.9833100239	0.9481032504
643	1.326631188	0.9833156611	0.9478785672
644	1.326397805	0.9833215308	0.9477368286
645	1.326134377	0.983328155	0.9475794137
646	1.324870354	0.9833599219	0.9467523997
647	1.324586448	0.9833670527	0.9466156668
648	1.324338772	0.9833732723	0.9464895632
649	1.324022513	0.9833812124	0.9462763828
650	1.323793677	0.9833869565	0.946149699
651	1.323584548	0.983392205	0.9459411493
652	1.323441086	0.9833958051	0.9457991662
653	1.323304943	0.983399221	0.9456512074
654	1.322616889	0.9834164798	0.9451549919
655	1.322330072	0.9834236714	0.9449164789
656	1.321359542	0.983447995	0.9443150505
657	1.321017296	0.9834565682	0.9441321601
658	1.320777485	0.9834625741	0.9440060541
659	1.320664327	0.9834654077	0.9438831206
