iter	RMSE	R2	MAE
0	0.4800234247	0.04449575225	0.3304363102
5	0.4299255135	0.2335317441	0.2872733254
10	0.3866921187	0.3799332317	0.2502494687
15	0.3504887656	0.4906034971	0.218775677
20	0.3192536101	0.5773514457	0.1918275904
25	0.2918038621	0.6469064535	0.1688488552
30	0.2680693154	0.7020098323	0.1494713037
35	0.2474407247	0.74610738	0.1330648786
40	0.2295016358	0.7815865881	0.1192009377
45	0.2141838477	0.8097690274	0.1077009544
50	0.2006310152	0.8330817336	0.09806890121
55	0.188972796	0.8519166063	0.09023073764
60	0.1786394673	0.867668725	0.08373088503
65	0.1694779804	0.8808938078	0.07835778399
70	0.1609579118	0.8925683168	0.07392850253
75	0.1537544714	0.9019690428	0.07033006708
80	0.1476631357	0.9095826303	0.06737673003
85	0.1419590688	0.9164331481	0.06487858104
90	0.1367896143	0.9224085265	0.06277447213
95	0.1321216949	0.9276137602	0.06097586736
100	0.127887855	0.9321786456	0.05941319896
105	0.1240859112	0.9361512126	0.0580737564
110	0.1207007874	0.939587344	0.05694744264
115	0.1177548187	0.942500366	0.05600508139
120	0.1149653447	0.9451922811	0.05517078999
125	0.1125672283	0.9474549718	0.05445645049
130	0.1104004307	0.9494583622	0.05383823819
135	0.1084491989	0.951229134	0.05329102506
140	0.106589122	0.9528877862	0.05279552972
145	0.1048383048	0.9544227891	0.05233842195
150	0.1031875484	0.9558467824	0.05188224709
155	0.10166844	0.9571372376	0.05148192248
160	0.1003043397	0.9582797233	0.05111186874
165	0.09906069309	0.9593078663	0.05075411466
170	0.09780772025	0.9603307447	0.05041354707
175	0.09675292437	0.96118175	0.05010052909
180	0.09573014099	0.9619981128	0.04981020416
185	0.09482330189	0.9627146817	0.04952483007
190	0.09399777612	0.9633610587	0.0492708248
195	0.09319122669	0.9639871294	0.04901246481
200	0.09238612992	0.9646066843	0.04875321569
205	0.09162089968	0.9651905724	0.0485164205
210	0.0909321292	0.9657119771	0.04828817647
215	0.09026065566	0.9662164916	0.04805309218
220	0.08965212823	0.9666704898	0.04784826194
225	0.0890773819	0.967096455	0.0476564285
230	0.08856617012	0.9674730407	0.04746749148
235	0.08811815107	0.9678012933	0.04730057055
240	0.08761504666	0.9681679082	0.04711935954
245	0.08719014338	0.9684759124	0.0469585514
250	0.08679129733	0.96876366	0.04680248865
255	0.0864533965	0.9690064099	0.04666902129
260	0.08608870545	0.9692673382	0.04652232137
265	0.08569743236	0.9695460666	0.04637095688
270	0.08537299486	0.9697762174	0.04624606425
275	0.08507006719	0.9699903216	0.04612216852
280	0.08480185783	0.9701792557	0.04600549025
285	0.08450768857	0.9703857844	0.04588461555
290	0.08419530792	0.970604317	0.04575244484
295	0.08392823319	0.9707905098	0.04563324737
300	0.08368991475	0.9709561655	0.04553150583
305	0.08342552914	0.9711393766	0.04542535905
310	0.08319321722	0.9712998911	0.04533495393
315	0.08293811132	0.9714756292	0.04521561164
320	0.08269911839	0.9716397889	0.0451179116
325	0.08243826043	0.9718184184	0.04500518054
330	0.08219483843	0.9719846033	0.04490622427
335	0.08190719873	0.9721803353	0.04479221002
340	0.08165375413	0.9723522327	0.04467781184
345	0.08144694844	0.9724921062	0.04459281224
350	0.08121045409	0.9726516192	0.04447485079
355	0.08093208408	0.9728387875	0.04437070455
360	0.08068347632	0.9730053956	0.04427243871
365	0.08046030242	0.9731545241	0.04416010506
370	0.08026889014	0.9732820989	0.04407178805
375	0.07996557441	0.9734836419	0.04393841836
380	0.07976164114	0.9736187162	0.04384684458
385	0.07950980264	0.9737850468	0.04373682132
390	0.07933794292	0.9738982479	0.04365847337
