iter	Passed	Remaining
409	3643	14130
410	3650	14111
411	3656	14092
412	3662	14074
413	3668	14053
414	3674	14032
415	3680	14012
416	3686	13993
417	3691	13971
418	3698	13953
419	3703	13931
420	3710	13915
421	3716	13897
422	3723	13880
423	3728	13860
424	3735	13843
425	3742	13827
426	3748	13807
427	3753	13787
428	3759	13766
429	3764	13746
430	3770	13727
431	3776	13705
432	3782	13687
433	3788	13670
434	3795	13656
435	3802	13639
436	3808	13621
437	3814	13602
438	3819	13581
439	3825	13563
440	3832	13547
441	3838	13529
442	3844	13512
443	3849	13492
444	3855	13471
445	3861	13452
446	3866	13434
447	3871	13413
448	3878	13396
449	3884	13378
450	3892	13368
451	3898	13351
452	3904	13333
453	3910	13314
454	3915	13296
455	3921	13278
456	3927	13260
457	3932	13240
458	3938	13222
459	3943	13203
460	3949	13186
461	3955	13168
462	3961	13150
463	3966	13131
464	3971	13111
465	3978	13095
466	3984	13079
467	3990	13062
468	3996	13047
469	4002	13027
470	4007	13011
471	4012	12991
472	4018	12972
473	4023	12954
474	4030	12938
475	4036	12922
476	4041	12904
477	4046	12884
478	4052	12867
479	4057	12849
480	4063	12832
481	4068	12813
482	4074	12796
483	4079	12778
484	4084	12759
485	4090	12742
486	4095	12723
487	4101	12706
488	4106	12689
489	4112	12672
490	4118	12656
491	4122	12636
492	4128	12619
493	4133	12601
494	4139	12585
495	4145	12570
496	4152	12556
497	4157	12540
498	4163	12524
499	4168	12506
500	4175	12493
501	4180	12476
502	4186	12458
503	4191	12441
504	4197	12426
505	4203	12410
506	4208	12392
507	4213	12374
508	4218	12357
509	4225	12344
510	4231	12329
511	4235	12309
512	4241	12295
513	4246	12277
514	4251	12259
515	4257	12243
516	4262	12226
517	4267	12208
518	4271	12189
519	4276	12170
520	4281	12154
521	4287	12140
522	4292	12122
523	4297	12105
524	4302	12088
525	4308	12072
526	4313	12056
527	4318	12040
528	4323	12021
529	4327	12003
530	4333	11988
531	4338	11972
532	4344	11958
533	4350	11943
534	4355	11927
535	4360	11911
536	4366	11896
537	4372	11882
538	4377	11866
539	4382	11849
540	4388	11835
541	4393	11817
542	4398	11801
543	4403	11785
544	4409	11771
545	4415	11757
546	4419	11739
547	4424	11724
548	4430	11709
549	4434	11690
550	4440	11676
551	4445	11660
552	4450	11645
553	4454	11627
554	4459	11611
555	4466	11599
556	4471	11584
557	4477	11569
558	4482	11555
559	4487	11539
560	4493	11526
561	4499	11512
562	4503	11495
563	4508	11480
564	4513	11464
565	4520	11453
566	4525	11436
567	4529	11420
568	4534	11404
569	4539	11389
570	4544	11373
571	4549	11356
572	4554	11341
573	4559	11327
574	4564	11312
575	4570	11298
576	4574	11282
577	4578	11264
578	4584	11250
579	4588	11234
580	4594	11220
581	4598	11205
582	4603	11188
583	4609	11176
584	4614	11161
585	4619	11147
586	4624	11132
587	4628	11114
588	4633	11100
589	4639	11087
590	4644	11072
591	4649	11057
592	4655	11044
593	4661	11033
594	4666	11018
595	4671	11004
596	4677	10992
597	4683	10979
598	4689	10967
599	4694	10954
600	4700	10942
601	4705	10928
602	4710	10913
603	4715	10899
604	4720	10885
605	4726	10873
606	4731	10858
607	4736	10845
608	4742	10833
609	4748	10821
610	4754	10809
611	4760	10796
612	4765	10782
613	4770	10767
614	4775	10755
615	4781	10743
616	4786	10728
617	4791	10714
618	4795	10698
619	4800	10683
620	4806	10673
621	4811	10659
622	4815	10644
623	4820	10629
624	4824	10614
625	4831	10603
626	4836	10590
627	4840	10575
628	4845	10561
629	4850	10547
630	4856	10536
631	4860	10521
632	4865	10507
633	4870	10494
634	4874	10479
635	4881	10469
636	4886	10454
637	4890	10439
638	4894	10425
639	4900	10414
640	4906	10401
641	4911	10388
642	4915	10374
643	4921	10361
644	4926	10348
645	4931	10335
646	4935	10321
647	4940	10308
648	4945	10294
649	4950	10281
650	4955	10268
651	4960	10254
652	4964	10241
653	4970	10228
654	4974	10215
655	4979	10202
656	4985	10191
657	4990	10177
658	4995	10165
659	5001	10153
660	5006	10142
661	5012	10131
662	5017	10117
663	5021	10104
664	5026	10091
665	5032	10079
666	5037	10067
667	5042	10054
668	5047	10041
669	5051	10028
670	5057	10016
671	5062	10005
672	5067	9992
673	5072	9979
674	5077	9967
675	5083	9957
676	5089	9945
677	5095	9935
678	5100	9922
679	5104	9909
680	5110	9898
681	5115	9885
682	5120	9873
683	5125	9861
684	5129	9847
685	5136	9838
686	5142	9827
687	5147	9816
688	5152	9804
689	5157	9792
690	5163	9781
691	5168	9768
692	5173	9757
693	5179	9746
694	5184	9734
695	5189	9722
696	5194	9710
697	5198	9697
698	5203	9684
699	5208	9672
700	5213	9660
701	5217	9647
702	5222	9635
703	5227	9623
704	5233	9612
705	5241	9606
706	5247	9597
707	5252	9585
708	5257	9574
709	5262	9561
710	5268	9551
711	5272	9537
712	5277	9525
713	5281	9512
714	5285	9499
715	5291	9490
716	5296	9477
717	5300	9464
718	5305	9452
719	5310	9441
720	5315	9428
721	5319	9416
722	5324	9403
723	5328	9391
724	5332	9378
725	5339	9369
726	5344	9357
727	5349	9346
728	5354	9334
729	5359	9323
730	5363	9311
731	5368	9299
732	5373	9287
733	5377	9274
734	5382	9264
735	5389	9255
736	5394	9244
737	5400	9235
738	5406	9224
739	5411	9213
740	5417	9203
