iter	RMSE	R2	MAE
340	0.9170854712	0.9927518351	0.6290319867
345	0.9110058637	0.9928476167	0.6248569376
350	0.9040156808	0.9929569572	0.6199383955
355	0.8975595601	0.9930571944	0.6153902339
360	0.8914550132	0.9931513128	0.6110318637
365	0.8860145679	0.9932346518	0.6071660162
370	0.8812559487	0.9933071273	0.6037843522
375	0.876815635	0.993374403	0.6006304738
380	0.8715567291	0.9934536422	0.5968577966
385	0.8670743329	0.9935208047	0.593571855
390	0.862902667	0.9935830006	0.5905243387
395	0.8589250298	0.993642023	0.5875729402
400	0.8558104479	0.993688049	0.5852876086
405	0.8524216518	0.9937379373	0.5828479637
410	0.8495647573	0.9937798423	0.5807066649
415	0.8458954287	0.9938334573	0.5779418226
420	0.8427613984	0.9938790665	0.5756625298
425	0.8395055939	0.993926268	0.5732919358
430	0.8372223849	0.9939592612	0.5714948854
435	0.8340682636	0.9940046907	0.5692060671
440	0.8320265734	0.9940340061	0.5677154865
445	0.8300441283	0.9940624028	0.5662290036
450	0.8274197482	0.9940998893	0.5643180425
455	0.8248483343	0.9941365043	0.5623996047
460	0.8223299463	0.9941722542	0.5606482049
465	0.8205357715	0.9941976561	0.5593991049
470	0.8181400102	0.9942314899	0.5576392579
475	0.8160726092	0.9942606065	0.5561282963
480	0.8140769228	0.9942886431	0.5547658608
485	0.8124323536	0.9943116949	0.5536436119
490	0.8104811917	0.9943389846	0.5522309608
495	0.8084809065	0.9943668938	0.5508464908
500	0.8061918719	0.9943987464	0.5492370749
505	0.8047091646	0.9944193306	0.5481777663
510	0.8021760352	0.9944544098	0.5464572435
515	0.8009378371	0.9944715164	0.5456027513
520	0.799801906	0.9944871864	0.5448249664
525	0.7980279347	0.9945116153	0.5435182102
530	0.7966629649	0.9945303744	0.5425625679
535	0.7946021118	0.9945586351	0.5410737845
540	0.792631502	0.9945855913	0.539690285
545	0.7909397077	0.9946086794	0.5384706603
550	0.7890618622	0.994634249	0.5372135805
555	0.787243509	0.9946589508	0.5359317703
560	0.7853323845	0.9946848513	0.5345561788
565	0.7836019423	0.9947082486	0.5332753751
570	0.7821574805	0.9947277399	0.5322699126
575	0.7804430738	0.994750827	0.531067254
580	0.7790770539	0.9947691867	0.5301785778
585	0.7777727848	0.9947866861	0.5291667529
590	0.7763623195	0.9948055772	0.5281780769
595	0.7745764549	0.9948294468	0.5268254544
600	0.7720274252	0.9948634217	0.5249993242
605	0.7707123921	0.9948809062	0.5240110795
610	0.7683678237	0.9949120043	0.5223658621
615	0.7665249762	0.9949363804	0.5209605798
620	0.7649697107	0.9949569082	0.5198240606
625	0.7636815212	0.9949738784	0.5189371457
630	0.7619247172	0.9949969763	0.5176291314
635	0.7605675708	0.9950147831	0.5166749269
640	0.7592718179	0.9950317552	0.5157094715
645	0.7579818643	0.9950486227	0.514795346
650	0.7570641832	0.9950606045	0.5140818314
655	0.755913417	0.9950756095	0.5132584319
660	0.7540865138	0.9950993826	0.5118511366
665	0.7526113388	0.9951185375	0.5107787079
670	0.7513069833	0.9951354432	0.5098440577
675	0.7494158048	0.9951599025	0.5084855043
680	0.7478274333	0.9951803975	0.5072504589
685	0.7464737658	0.9951978302	0.5062343925
690	0.7447974179	0.9952193745	0.5050551344
695	0.7429957464	0.9952424751	0.5038254449
700	0.7419605875	0.9952557222	0.5030799389
705	0.740374671	0.9952759822	0.5018286104
710	0.7388544121	0.9952953624	0.5006631912
715	0.7381410522	0.9953044426	0.5001260962
720	0.7372732469	0.995315477	0.4994975203
725	0.7361520424	0.995329714	0.4986670396
730	0.7352392838	0.9953412882	0.4979468032
735	0.733897246	0.9953582804	0.4969482781
740	0.7322139508	0.9953795488	0.4956765686
745	0.7313364583	0.9953906164	0.4950151747
750	0.7301681591	0.9954053315	0.4941309917
755	0.7290194855	0.9954197764	0.4932149251
760	0.7275147532	0.9954386647	0.4920387583
765	0.7265963141	0.9954501741	0.4913621954
770	0.7251354313	0.9954684509	0.490286999
775	0.7240803241	0.995481629	0.4895169783
780	0.7233332376	0.9954909479	0.4889745634
785	0.7215671931	0.995512939	0.4875912436
790	0.7206370839	0.9955244992	0.4869328691
795	0.7196749063	0.9955364425	0.4862466729
800	0.7183174758	0.9955532649	0.4852360702
805	0.7174115378	0.9955644738	0.4845302119
810	0.715973434	0.9955822387	0.483393477
815	0.7149552087	0.9955947953	0.4825977555
820	0.7134905417	0.9956128258	0.4815167359
825	0.7123850131	0.9956264112	0.480692905
830	0.711499207	0.9956372809	0.4799876938
835	0.7102547577	0.9956525286	0.4790185719
840	0.7090806694	0.9956668903	0.4781365456
845	0.707768716	0.9956829093	0.4772187537
850	0.7061802262	0.9957022662	0.4760304014
855	0.7049597094	0.995717109	0.4751346799
860	0.7039972178	0.9957287962	0.4743837103
865	0.7026939586	0.9957445956	0.4733791464
870	0.70152474	0.995758745	0.4724741869
875	0.7007093635	0.9957685988	0.4717952158
880	0.6995467707	0.9957826275	0.4708479128
885	0.6984847106	0.995795424	0.4700850092
890	0.697155421	0.9958114123	0.4690575122
895	0.6958025924	0.9958276521	0.4679780383
900	0.6948086112	0.9958395646	0.4672218565
905	0.6936498091	0.9958534297	0.4662848339
910	0.6922541988	0.9958700995	0.4652516935
915	0.6909241595	0.9958859536	0.4643398685
920	0.6897457772	0.9958999749	0.4634246287
925	0.6884830487	0.9959149729	0.4624746657
930	0.6869949592	0.995932613	0.4613335456
935	0.6858064973	0.9959466738	0.4604823603
940	0.684650283	0.9959603287	0.4596278681
945	0.6836367483	0.9959722803	0.4588905218
950	0.682326946	0.9959876992	0.4579546494
955	0.6813459357	0.9959992282	0.4571973174
960	0.6800788426	0.9960140954	0.4562314306
965	0.678781795	0.9960292842	0.4553973554
970	0.6774803011	0.9960444967	0.454412849
975	0.6764736385	0.9960562424	0.4536453804
980	0.675448553	0.9960681858	0.4528118084
985	0.6746408219	0.9960775837	0.4522135704
990	0.6735176359	0.9960906336	0.4513327663
995	0.6727249254	0.9960998306	0.4507084679
1000	0.67157445	0.996113159	0.4497991951
1005	0.6704843527	0.9961257672	0.4488684269
1010	0.6694797614	0.9961373677	0.4480902107
1015	0.6685361407	0.9961482492	0.4473206932
1020	0.6674394925	0.9961608754	0.4464266252
1025	0.6666533847	0.9961699132	0.4458100551
1030	0.6659050265	0.9961785076	0.445250674
1035	0.6650282246	0.9961885643	0.4446059947
1040	0.6636475495	0.9962043741	0.4435409348
1045	0.6628162455	0.9962138772	0.4428998141
1050	0.6619699697	0.9962235389	0.4422580822
1055	0.6609335929	0.9962353545	0.4413851501
1060	0.659737249	0.9962489707	0.4404314848
1065	0.658389156	0.9962642851	0.4393070432
1070	0.6568619217	0.9962815959	0.4382140898
1075	0.6559627306	0.9962917692	0.4375153127
1080	0.6553286052	0.9962989349	0.4370434944
1085	0.6539508397	0.9963144813	0.4359559328
1090	0.653133033	0.9963236938	0.4353289745
1095	0.6524806499	0.9963310338	0.4347912684
1100	0.6512997133	0.9963443026	0.433890227
1105	0.6503445823	0.9963550175	0.433146051
1110	0.6494968882	0.9963645135	0.4324805234
1115	0.6484411863	0.9963763221	0.4316460527
1120	0.6473478101	0.9963885321	0.430812948
1125	0.6466073775	0.9963967885	0.4302498286
1130	0.6456189152	0.9964077966	0.4294676584
1135	0.6445302043	0.9964199017	0.4286260706
1140	0.6435841002	0.996430404	0.4279092849
1145	0.6423624116	0.9964439433	0.4269560869
1150	0.641442895	0.9964541168	0.426235527
1155	0.640379585	0.996465863	0.4253762541
1160	0.639324177	0.9964775024	0.424574278
1165	0.6385406662	0.9964861309	0.4239047245
1170	0.6379443582	0.9964926912	0.4234557315
1175	0.6371295039	0.9965016444	0.4228327631
1180	0.6363458609	0.9965102455	0.4221525698
1185	0.6350224328	0.996524746	0.4211981136
1190	0.6341778369	0.9965339843	0.4205015652
1195	0.6334889684	0.99654151	0.4199697542
1200	0.6326729493	0.9965504143	0.4193514587
1205	0.6319280068	0.9965585328	0.4187422214
1210	0.6306364328	0.9965725867	0.417828096
1215	0.6298451964	0.9965811814	0.417198945
1220	0.6286672812	0.9965939573	0.4162689676
1225	0.6274295525	0.9966073559	0.4152964669
1230	0.6265970375	0.9966163526	0.4145738581
1235	0.6255134908	0.9966280449	0.4137642617
1240	0.6247479293	0.9966362941	0.4131575406
1245	0.6238746748	0.9966456906	0.4125133285
1250	0.6231599967	0.9966533714	0.4119479446
1255	0.622117266	0.9966645615	0.4111255875
1260	0.6214100245	0.9966721408	0.4106024752
1265	0.6207132696	0.9966795995	0.410006394
1270	0.6195928638	0.9966915753	0.409149098
1275	0.6186526649	0.9967016082	0.408404922
1280	0.6181206522	0.9967072785	0.4080239376
1285	0.6175135317	0.9967137442	0.4075181509
1290	0.6164328822	0.9967252362	0.4067203805
1295	0.6157859521	0.9967321056	0.4062182243
1300	0.614702324	0.9967435972	0.4053607127
1305	0.6137856142	0.9967533024	0.4046979529
1310	0.6129129568	0.9967625279	0.4040597078
