iter	RMSE	R2	MAE
0	0.4674539224	0.07458200872	0.3151575673
5	0.3884076387	0.361095646	0.2486867504
10	0.328107302	0.5440763779	0.1975219736
15	0.281778336	0.6637397706	0.1583622303
20	0.2470248862	0.7415707396	0.1285287449
25	0.2203758024	0.7943218685	0.1059727115
30	0.2006191449	0.8295468482	0.08928449636
35	0.1853446793	0.854514217	0.07710350751
40	0.1735480119	0.8724443835	0.06834279924
45	0.1648087076	0.884967473	0.06229142781
50	0.1583417017	0.8938179982	0.05814943014
55	0.1530077998	0.9008511985	0.05518653173
60	0.1487030056	0.9063517296	0.05307654012
65	0.1447371744	0.9112802194	0.05128363526
70	0.1416909301	0.9149754427	0.04994028615
75	0.1390111625	0.9181611365	0.0488173471
80	0.1366188778	0.9209536774	0.04788129195
85	0.1345248414	0.92335828	0.04708024608
90	0.13271292	0.9254089584	0.04649080153
95	0.1311388838	0.9271678237	0.04595250974
100	0.1297004543	0.9287568309	0.04550216815
105	0.1283941072	0.9301847178	0.04502386982
110	0.127211045	0.9314653898	0.04457892404
115	0.1261843125	0.9325672321	0.04429509388
120	0.1251904213	0.9336253123	0.04392740264
125	0.1243126698	0.9345527981	0.04358562587
130	0.1234511848	0.9354567525	0.0432834244
135	0.1227064858	0.9362331044	0.04303703134
140	0.1219479908	0.9370190002	0.04275089392
145	0.121279959	0.9377071265	0.04251882874
150	0.1207135112	0.9382876541	0.04229938728
155	0.1200958355	0.9389175923	0.0420181568
160	0.1195035961	0.9395185404	0.0417834554
165	0.1190155115	0.9400115759	0.04160735396
170	0.118547146	0.9404827982	0.04139784973
175	0.1180368921	0.9409940467	0.04117595479
180	0.1175729053	0.9414570157	0.04100225657
185	0.1171249913	0.9419022249	0.04080397798
190	0.1166549691	0.9423675892	0.0405193163
195	0.1162568045	0.942760343	0.0403619928
200	0.1159454839	0.9430664928	0.04022401378
205	0.1155408462	0.94346318	0.03999851403
210	0.115125917	0.9438685168	0.03979926227
215	0.1148232487	0.9441632716	0.0397118512
220	0.114501886	0.9444753829	0.03955522673
225	0.1141322367	0.9448333063	0.03938665018
230	0.1138381093	0.945117279	0.03926523778
235	0.1135558442	0.9453891117	0.03914256895
240	0.1132484302	0.9456843992	0.03897734593
245	0.1128953631	0.9460225304	0.03878759736
250	0.1126126368	0.9462925446	0.03866936031
255	0.112267831	0.9466209298	0.03853102035
260	0.1119956371	0.9468794498	0.03839293168
265	0.111730335	0.9471308275	0.0382929106
270	0.1114993598	0.9473491879	0.03815526739
275	0.1112333156	0.9476001497	0.03803917084
280	0.1109366452	0.9478792876	0.03792415482
285	0.1106756729	0.9481242218	0.03779850025
290	0.1103634085	0.9484165437	0.0376649393
295	0.110171475	0.9485957922	0.03759406057
300	0.109963066	0.9487900977	0.03750569004
305	0.1096950451	0.9490394294	0.03738173051
310	0.1093859438	0.9493262238	0.03727045865
315	0.1090868984	0.949602903	0.03715193833
320	0.1088010627	0.9498666676	0.0370122163
325	0.1086001893	0.95005161	0.03693394975
330	0.1083429245	0.9502879805	0.03687140688
335	0.1081284243	0.9504846252	0.03681018212
340	0.1079578166	0.9506407692	0.03676053251
345	0.1077294033	0.9508494007	0.03669634257
350	0.1075523165	0.9510108613	0.03663992652
355	0.1073486329	0.9511962335	0.03655363937
360	0.1071303562	0.9513945082	0.03648823183
365	0.1069022531	0.9516012538	0.03641262436
370	0.1067369891	0.9517507922	0.03635945446
375	0.1065290126	0.9519386405	0.03629221025
380	0.1063558393	0.9520947639	0.03623181702
385	0.1060743276	0.9523480332	0.03613527054
390	0.1058348781	0.9525629163	0.03605498457
395	0.1056353818	0.9527415914	0.03597441304
400	0.1054453224	0.9529114981	0.0359017913
405	0.1051880133	0.9531410195	0.03581754872
410	0.1050032686	0.9533054718	0.03575601784
415	0.1048286807	0.9534606282	0.03571321008
420	0.1046135969	0.9536514024	0.03563254946
425	0.1044827949	0.9537672381	0.0355953431
430	0.1042648176	0.9539599365	0.03551242548
