iter	RMSE	R2	MAE
720	0.7695501559	0.9955779252	0.5516273669
725	0.7680650416	0.995594976	0.5505402007
730	0.7663553657	0.9956145649	0.549268563
735	0.7645903903	0.9956347415	0.5479630649
740	0.762416261	0.9956595316	0.5463423263
745	0.7611973489	0.9956733989	0.5454218385
750	0.7592109812	0.9956959508	0.5438568151
755	0.7574359307	0.9957160532	0.5426504182
760	0.7559414723	0.995732941	0.5415640787
765	0.7535570533	0.9957598179	0.5399706226
770	0.752199982	0.9957750759	0.5389486252
775	0.7508058925	0.9957907216	0.5378294317
780	0.7494125672	0.9958063305	0.5367541274
785	0.7481666086	0.9958202634	0.5357983772
790	0.7468413032	0.9958350579	0.5346837128
795	0.7457643926	0.9958470611	0.5339171788
800	0.74416417	0.9958648643	0.5328392505
805	0.7429128929	0.9958787585	0.5318565414
810	0.7409237156	0.9959007987	0.5303528407
815	0.7391581937	0.9959203106	0.5290971987
820	0.7381131483	0.9959318388	0.5284338278
825	0.7372803163	0.9959410138	0.5277298746
830	0.7348261022	0.9959679916	0.526002666
835	0.7324340921	0.9959941992	0.5243707843
840	0.7306147249	0.9960140749	0.5228873569
845	0.7295619252	0.9960255542	0.5220641011
850	0.7283591217	0.9960386484	0.5212073804
855	0.7275317989	0.9960476422	0.5204635279
860	0.7257001663	0.9960675181	0.5189550465
865	0.7241051946	0.996084785	0.5178051557
870	0.7227197286	0.9960997532	0.5167324754
875	0.7218650291	0.9961089725	0.5159976811
880	0.721024447	0.9961180295	0.5153471427
885	0.7193319411	0.9961362324	0.5141440887
890	0.7181652349	0.9961487563	0.5132416814
895	0.7168699325	0.9961626359	0.5122329478
900	0.7154450591	0.9961778756	0.5112418275
905	0.713891576	0.9961944556	0.5099713041
910	0.7125410365	0.9962088405	0.5087968267
915	0.7113614494	0.9962213827	0.5079195092
920	0.7101756008	0.9962339701	0.5069636872
925	0.7090942297	0.9962454305	0.5060685049
930	0.7070859388	0.9962666673	0.5047092325
935	0.7056866953	0.9962814288	0.5036735759
940	0.7042750766	0.9962962908	0.5026248712
945	0.7020702217	0.9963194443	0.5012232912
950	0.7007866917	0.9963328895	0.5001989933
955	0.6998568285	0.9963426147	0.4995211005
960	0.6986001815	0.9963557371	0.4986153143
965	0.6976336821	0.9963658139	0.497858845
970	0.6960730328	0.9963820556	0.4967468765
975	0.695108863	0.9963920711	0.4960036351
980	0.6933145786	0.996410674	0.4948110771
985	0.6920179775	0.9964240859	0.4938015887
990	0.6910308025	0.9964342811	0.4929547169
995	0.6891616982	0.9964535443	0.4915547186
1000	0.6877614231	0.9964679414	0.4904793064
1005	0.6866087364	0.996479771	0.4896011263
1010	0.6856698949	0.9964893912	0.4887737009
1015	0.6845371587	0.996500981	0.4878687055
1020	0.6823268669	0.9965235403	0.4862922156
1025	0.680482321	0.9965423107	0.4850423968
1030	0.6790601257	0.9965567485	0.4839398819
1035	0.6779775844	0.9965677183	0.4830116658
1040	0.6760430441	0.9965872774	0.4817159808
1045	0.6751438437	0.9965963499	0.4810577141
1050	0.6736678811	0.9966112153	0.4798081469
1055	0.6728115872	0.9966198251	0.4791524323
1060	0.6715141257	0.996632849	0.4781518943
1065	0.6704751048	0.9966432611	0.47738554
1070	0.6686310869	0.9966616996	0.475908367
1075	0.6673352469	0.9966746267	0.474872998
1080	0.6662242936	0.9966856894	0.4739951054
1085	0.6651428024	0.996696441	0.4730290389
1090	0.6641768927	0.9967060284	0.4722455028
1095	0.6631719339	0.9967159896	0.4713846483
1100	0.6615942663	0.996731596	0.4702534131
1105	0.6604757517	0.9967426377	0.4694099921
1110	0.6591485286	0.9967557164	0.4684534511
1115	0.6577501016	0.9967694673	0.4673285063
1120	0.6567216796	0.996779562	0.4664630867
1125	0.6559561822	0.996787065	0.4658813477
1130	0.6543110452	0.996803161	0.4647897242
1135	0.6534074635	0.9968119841	0.4640772879
1140	0.652667324	0.9968192027	0.4634657861
1145	0.6517897829	0.9968277503	0.4627125878
1150	0.6506597452	0.9968387406	0.4618287283
1155	0.6497321378	0.9968477476	0.4611643869
1160	0.6486835237	0.9968579144	0.4603456243
1165	0.6477638518	0.9968668176	0.4596447625
1170	0.6465077792	0.9968789566	0.4586594652
1175	0.6456267098	0.9968874578	0.4579972446
1180	0.6445566387	0.9968977665	0.4571585683
1185	0.6434131431	0.9969087638	0.4562801366
1190	0.6421168209	0.9969212081	0.4552070609
1195	0.6415858606	0.9969262976	0.4546733447
1200	0.6404430944	0.996937237	0.4538342012
1205	0.6392570983	0.9969485702	0.4528937997
1210	0.6386106344	0.9969547386	0.4524050152
1215	0.6373275553	0.996966963	0.4515486898
1220	0.6360872387	0.9969787573	0.4506842767
1225	0.6351343023	0.9969878028	0.4498682101
1230	0.6345806201	0.9969930521	0.4494368662
1235	0.6336142987	0.997002203	0.4487548397
1240	0.6322819696	0.9970147968	0.4477123175
1245	0.6312190017	0.9970248257	0.4468916139
1250	0.6300754036	0.9970355964	0.446009336
1255	0.6286661662	0.9970488424	0.4450388123
1260	0.6277767187	0.997057187	0.4443746147
1265	0.6263678761	0.9970703804	0.4434469378
1270	0.6250504364	0.9970826911	0.4424328843
1275	0.6240309393	0.9970922	0.4416831009
1280	0.6228918892	0.9971028055	0.44087505
1285	0.6220393462	0.9971107306	0.4402033758
1290	0.6211375158	0.9971191027	0.4395028014
1295	0.6204470884	0.9971255036	0.4389831399
1300	0.6198040873	0.9971314584	0.438453234
1305	0.6186897623	0.9971417639	0.4375729331
1310	0.6173543657	0.9971540888	0.4364675066
1315	0.6162332193	0.9971644163	0.4356216413
1320	0.6151718238	0.9971741755	0.4348244819
1325	0.6143756488	0.9971814856	0.4341994287
1330	0.6134304127	0.9971901519	0.4334914856
1335	0.6122872583	0.9972006143	0.432491307
1340	0.6107574778	0.9972145853	0.4314357007
1345	0.6100535059	0.9972210028	0.4308746302
1350	0.6092153597	0.9972286333	0.4302808854
1355	0.6082645571	0.9972372773	0.4296239487
1360	0.6074466067	0.9972447027	0.4289309948
1365	0.6064894751	0.9972533788	0.4281009094
1370	0.6054504496	0.9972627813	0.4271432182
1375	0.6042198931	0.9972738963	0.4261275113
1380	0.6037433949	0.9972781943	0.425696419
1385	0.6025691575	0.9972887716	0.4247568083
1390	0.6016611147	0.9972969369	0.4240669457
1395	0.6008695307	0.9973040448	0.4234688875
1400	0.5999815322	0.9973120075	0.422817019
1405	0.5987566955	0.9973229716	0.421817775
1410	0.5977022432	0.9973323922	0.4209872584
1415	0.5963767192	0.9973442106	0.4199546212
1420	0.5955275936	0.9973517678	0.4193294242
1425	0.5943721713	0.9973620339	0.4184725956
1430	0.5936264866	0.9973686489	0.4178212663
1435	0.5921429839	0.997381784	0.4168451711
1440	0.5913826057	0.9973885042	0.4162463221
1445	0.5905615722	0.9973957501	0.4155647269
1450	0.5894884366	0.9974052061	0.4147929089
1455	0.5884178338	0.9974146228	0.413933672
1460	0.5877843453	0.9974201864	0.4134768429
1465	0.5868782936	0.997428134	0.4127475842
1470	0.586096673	0.9974349796	0.4121804389
1475	0.5851095016	0.9974436131	0.4114087288
1480	0.5839974816	0.9974533205	0.410521095
1485	0.5829139574	0.9974627621	0.4096793275
1490	0.5821492429	0.997469415	0.4090522973
1495	0.5811318004	0.9974782528	0.4082494585
1500	0.5801459083	0.9974868019	0.4074947505
1505	0.5792402267	0.9974946424	0.4067333208
1510	0.5783141697	0.9975026471	0.406106039
1515	0.577433099	0.9975102506	0.4053988148
1520	0.576412882	0.9975190407	0.4044338986
1525	0.5758129124	0.9975242027	0.4039159624
1530	0.5746273895	0.9975343871	0.4029682281
1535	0.573541205	0.9975436994	0.4021635561
1540	0.5727909619	0.9975501212	0.4015229386
1545	0.5713951657	0.9975620467	0.4004025588
1550	0.5706148254	0.9975687009	0.3997556868
1555	0.5698443924	0.9975752618	0.3990996128
1560	0.5690127172	0.9975823346	0.3983622305
1565	0.5682881538	0.9975884876	0.3978318573
1570	0.567405135	0.997595976	0.3971881485
1575	0.5665630907	0.997603106	0.3964612262
1580	0.5657322783	0.9976101304	0.3958406662
1585	0.5648916856	0.9976172271	0.3952364253
1590	0.5638770492	0.9976257793	0.3943779791
1595	0.5625909902	0.9976365965	0.3932706116
1600	0.5616202332	0.9976447461	0.3925454866
1605	0.5607493747	0.9976520445	0.3917748549
1610	0.5601582001	0.9976569928	0.391238982
1615	0.5592728215	0.9976643932	0.3905449138
1620	0.5585701171	0.9976702585	0.3900586815
1625	0.5579575648	0.9976753658	0.3895336641
1630	0.5570514921	0.9976829096	0.3887424716
1635	0.5561965198	0.9976900168	0.3881009914
1640	0.5554970095	0.9976958236	0.387504982
1645	0.55480193	0.9977015862	0.3869680668
1650	0.5541649755	0.9977068609	0.3864648322
1655	0.5533020998	0.9977139965	0.3857461055
1660	0.5520955193	0.9977239554	0.3849119225
1665	0.5512715605	0.9977307441	0.3842492345
1670	0.5503578114	0.9977382607	0.3834947782
1675	0.549665977	0.9977439436	0.3829610261
1680	0.5489571794	0.9977497582	0.3823226372
1685	0.5479654183	0.9977578814	0.3814972247
1690	0.5473725527	0.9977627303	0.3810219557
1695	0.5465029811	0.9977698332	0.3803517552
1700	0.5460049652	0.9977738958	0.3798885638
1705	0.5454876323	0.9977781124	0.3794370905
1710	0.5446375406	0.9977850323	0.3786668542
1715	0.5437720401	0.9977920662	0.3779692633
1720	0.5426955837	0.9978007993	0.3771956121
1725	0.5418072444	0.9978079932	0.3765037006
1730	0.5410850799	0.9978138331	0.3759142333
1735	0.5400300591	0.9978223497	0.3750853701
1740	0.5390831874	0.9978299795	0.3742761331
1745	0.5385979321	0.9978338845	0.3738443939
1750	0.5377133351	0.9978409939	0.3731811667
1755	0.5369594744	0.9978470433	0.3726153874
1760	0.5361674142	0.9978533901	0.3720265311
1765	0.5357062404	0.9978570814	0.3716333252
1770	0.5347581153	0.9978646599	0.370844613
1775	0.5342769715	0.9978685005	0.3704654977
1780	0.5335890944	0.9978739858	0.3699364185
1785	0.5327804027	0.9978804252	0.3692255997
1790	0.5320016643	0.9978866169	0.3685908054
1795	0.5313523624	0.9978917724	0.3680670461
1800	0.5305071802	0.9978984739	0.3673303467
