iter	Passed	Remaining
483	2245	7033
484	2249	7028
485	2254	7023
486	2258	7017
487	2263	7012
488	2267	7005
489	2271	7000
490	2277	6998
491	2281	6991
492	2285	6986
493	2290	6983
494	2294	6976
495	2300	6975
496	2304	6969
497	2308	6963
498	2312	6956
499	2316	6949
500	2322	6947
501	2326	6943
502	2331	6939
503	2336	6935
504	2341	6930
505	2347	6930
506	2353	6929
507	2359	6929
508	2365	6929
509	2371	6928
510	2377	6928
511	2382	6922
512	2386	6917
513	2390	6911
514	2394	6905
515	2399	6899
516	2403	6894
517	2408	6889
518	2412	6884
519	2417	6880
520	2422	6875
521	2425	6868
522	2430	6864
523	2434	6858
524	2439	6854
525	2444	6850
526	2448	6843
527	2453	6839
528	2457	6833
529	2461	6827
530	2467	6825
531	2471	6820
532	2477	6817
533	2481	6813
534	2485	6806
535	2490	6801
536	2494	6796
537	2498	6790
538	2503	6784
539	2507	6778
540	2511	6773
541	2517	6772
542	2522	6769
543	2527	6763
544	2531	6759
545	2537	6756
546	2541	6750
547	2545	6745
548	2549	6738
549	2553	6732
550	2559	6729
551	2563	6723
552	2567	6718
553	2571	6713
554	2576	6708
555	2580	6703
556	2587	6703
557	2591	6697
558	2595	6691
559	2600	6687
560	2606	6684
561	2610	6679
562	2614	6673
563	2618	6667
564	2622	6661
565	2627	6656
566	2631	6651
567	2636	6645
568	2640	6640
569	2645	6636
570	2650	6632
571	2654	6627
572	2658	6621
573	2662	6615
574	2666	6609
575	2671	6604
576	2676	6599
577	2679	6592
578	2684	6588
579	2689	6583
580	2694	6581
581	2698	6575
582	2702	6568
583	2707	6564
584	2711	6559
585	2716	6554
586	2720	6549
587	2725	6543
588	2729	6537
589	2733	6531
590	2738	6527
591	2742	6523
592	2746	6517
593	2751	6512
594	2755	6506
595	2760	6502
596	2764	6497
597	2767	6489
598	2771	6483
599	2775	6477
600	2781	6473
601	2784	6466
602	2788	6460
603	2792	6454
604	2796	6448
605	2801	6445
606	2806	6439
607	2810	6433
608	2814	6427
609	2817	6420
610	2822	6416
611	2827	6411
612	2831	6406
613	2835	6400
614	2839	6393
615	2843	6389
616	2847	6383
617	2851	6375
618	2855	6370
619	2859	6364
620	2864	6361
621	2868	6356
622	2873	6351
623	2878	6347
624	2883	6342
625	2888	6338
626	2892	6334
627	2897	6329
628	2901	6323
629	2905	6317
630	2909	6313
631	2914	6308
632	2920	6307
633	2925	6302
634	2929	6296
635	2934	6292
636	2938	6286
637	2942	6280
638	2945	6274
639	2950	6269
640	2955	6264
641	2959	6259
642	2963	6254
643	2967	6248
644	2971	6243
645	2976	6239
646	2980	6233
647	2984	6226
648	2988	6220
649	2992	6214
650	2997	6210
651	3000	6204
652	3004	6198
653	3009	6192
654	3013	6187
655	3017	6182
656	3022	6178
657	3026	6172
658	3030	6167
659	3034	6160
660	3039	6156
661	3044	6152
662	3048	6147
663	3053	6142
664	3056	6136
665	3062	6133
666	3066	6129
667	3071	6124
668	3075	6118
669	3079	6113
670	3084	6108
671	3089	6104
672	3093	6100
673	3098	6095
674	3102	6091
675	3107	6086
676	3111	6079
677	3115	6074
678	3120	6070
679	3124	6065
680	3128	6059
681	3133	6054
682	3137	6049
683	3141	6043
684	3145	6038
685	3150	6034
686	3154	6028
687	3158	6023
688	3162	6018
689	3166	6012
690	3171	6007
691	3175	6002
692	3180	5997
693	3184	5992
694	3188	5987
695	3193	5983
696	3197	5977
697	3201	5971
698	3205	5965
699	3209	5960
700	3213	5955
701	3218	5950
702	3222	5944
703	3226	5940
704	3230	5934
705	3235	5930
706	3239	5924
707	3243	5918
708	3247	5912
709	3251	5906
710	3256	5902
711	3259	5897
712	3263	5891
713	3267	5885
714	3271	5880
715	3276	5875
716	3280	5870
717	3284	5865
718	3289	5861
719	3293	5855
720	3298	5851
721	3303	5847
722	3307	5842
723	3311	5836
724	3315	5830
725	3320	5827
726	3324	5821
727	3328	5816
728	3333	5812
729	3337	5806
730	3342	5802
731	3346	5796
732	3350	5791
733	3354	5785
734	3358	5780
735	3364	5777
736	3368	5772
737	3373	5767
738	3377	5763
739	3381	5757
740	3386	5754
741	3391	5750
742	3395	5744
743	3399	5738
744	3403	5733
745	3408	5728
746	3412	5724
747	3417	5720
748	3423	5717
749	3427	5713
750	3433	5709
751	3436	5703
752	3440	5698
753	3445	5693
754	3448	5687
755	3454	5684
756	3458	5679
757	3463	5674
758	3467	5669
759	3471	5664
760	3476	5659
761	3480	5655
762	3485	5650
763	3489	5645
764	3494	5640
765	3499	5637
766	3503	5632
767	3509	5629
768	3513	5625
769	3518	5620
770	3524	5617
771	3528	5612
772	3532	5606
773	3536	5601
774	3541	5597
775	3546	5593
776	3551	5589
777	3555	5584
778	3560	5580
779	3563	5574
780	3568	5570
781	3573	5565
782	3578	5561
783	3583	5558
784	3588	5554
785	3593	5549
786	3596	5543
787	3601	5539
788	3606	5535
789	3612	5533
790	3617	5529
791	3621	5524
792	3626	5519
793	3629	5513
794	3634	5509
795	3639	5504
796	3643	5499
797	3647	5494
798	3652	5489
799	3656	5484
800	3661	5480
801	3665	5475
802	3669	5469
803	3673	5464
804	3678	5460
805	3683	5456
806	3687	5451
807	3692	5446
808	3696	5441
809	3701	5437
810	3707	5434
811	3711	5429
812	3715	5424
813	3719	5419
814	3723	5414
815	3728	5410
816	3733	5406
817	3738	5402
818	3743	5397
819	3746	5391
820	3751	5387
821	3755	5382
822	3760	5377
823	3764	5372
824	3768	5367
825	3773	5362
826	3777	5358
827	3781	5353
828	3785	5347
829	3790	5342
830	3795	5338
831	3800	5334
832	3805	5330
833	3810	5327
834	3815	5323
835	3820	5319
836	3825	5315
837	3829	5309
838	3833	5304
839	3837	5299
840	3842	5296
841	3847	5291
842	3852	5288
843	3856	5282
844	3860	5276
845	3865	5273
846	3869	5267
847	3873	5262
848	3877	5257
849	3882	5252
850	3887	5248
851	3891	5243
852	3894	5237
853	3900	5233
854	3904	5229
855	3909	5225
856	3914	5220
857	3918	5215
858	3922	5210
859	3927	5205
860	3931	5201
861	3935	5196
862	3939	5190
863	3944	5186
864	3948	5180
865	3953	5176
866	3957	5171
867	3962	5167
868	3966	5161
869	3970	5156
870	3975	5152
871	3979	5147
872	3983	5142
873	3988	5138
874	3993	5134
875	3998	5130
876	4002	5124
877	4005	5119
878	4010	5114
879	4014	5108
880	4018	5104
881	4022	5098
882	4026	5093
883	4030	5088
884	4034	5083
885	4039	5078
886	4042	5072
887	4046	5067
888	4051	5062
889	4055	5058
890	4060	5053
891	4064	5048
892	4067	5042
893	4071	5037
894	4075	5031
895	4080	5027
896	4084	5022
897	4088	5016
898	4092	5012
899	4096	5006
900	4100	5001
901	4105	4997
902	4110	4993
903	4114	4988
904	4119	4984
905	4125	4981
906	4129	4975
907	4133	4970
908	4137	4966
909	4141	4961
910	4146	4957
911	4151	4952
912	4155	4947
913	4159	4941
914	4163	4936
915	4167	4931
916	4171	4926
917	4175	4922
918	4180	4917
919	4184	4912
920	4190	4909
921	4195	4905
922	4199	4900
923	4207	4899
924	4214	4897
925	4221	4896
926	4227	4892
927	4232	4889
928	4237	4884
929	4241	4880
930	4246	4876
931	4251	4871
932	4255	4866
933	4259	4861
934	4263	4856
935	4268	4852
936	4272	4847
937	4276	4841
938	4280	4836
939	4284	4831
940	4289	4826
941	4292	4821
942	4296	4816
943	4300	4810
944	4304	4805
945	4309	4801
946	4314	4797
947	4318	4792
948	4323	4788
949	4328	4784
950	4332	4779
951	4336	4774
952	4340	4768
953	4344	4764
954	4348	4758
955	4353	4754
956	4358	4750
957	4363	4745
958	4368	4741
959	4372	4736
960	4377	4732
961	4382	4728
962	4387	4724
963	4391	4719
964	4395	4714
965	4400	4710
966	4404	4705
967	4408	4700
968	4412	4694
969	4418	4691
970	4424	4689
971	4428	4684
972	4433	4679
973	4437	4674
974	4441	4668
975	4445	4664
976	4450	4659
977	4453	4654
978	4458	4649
979	4462	4644
980	4467	4641
981	4472	4636
982	4475	4630
983	4482	4627
984	4488	4625
985	4493	4621
986	4497	4616
987	4502	4612
988	4507	4607
989	4511	4602
990	4516	4598
991	4520	4592
992	4524	4588
993	4528	4583
994	4533	4578
995	4537	4573
996	4541	4568
997	4545	4563
998	4549	4559
999	4554	4554
1000	4559	4550
1001	4564	4545
1002	4568	4541
1003	4573	4536
1004	4577	4531
1005	4581	4527
1006	4585	4521
1007	4589	4516
1008	4594	4512
1009	4598	4507
1010	4603	4503
1011	4608	4498
1012	4612	4493
1013	4616	4488
1014	4620	4484
1015	4624	4479
1016	4629	4474
1017	4633	4469
1018	4637	4464
1019	4641	4459
1020	4646	4454
1021	4649	4449
1022	4654	4444
1023	4658	4440
1024	4663	4435
1025	4668	4431
1026	4673	4427
1027	4677	4422
1028	4681	4417
1029	4685	4412
1030	4690	4408
1031	4694	4403
1032	4700	4400
1033	4705	4396
1034	4709	4391
1035	4714	4386
1036	4719	4382
1037	4723	4377
1038	4728	4373
1039	4732	4368
1040	4737	4364
1041	4741	4358
1042	4745	4354
1043	4750	4349
1044	4754	4344
1045	4759	4341
1046	4763	4335
1047	4767	4330
1048	4771	4326
1049	4776	4321
1050	4780	4316
1051	4784	4311
1052	4788	4306
1053	4792	4301
1054	4795	4295
1055	4800	4291
1056	4804	4286
1057	4808	4281
1058	4813	4276
1059	4817	4271
1060	4822	4267
1061	4826	4262
1062	4830	4258
1063	4834	4252
1064	4839	4248
1065	4844	4244
1066	4848	4239
1067	4852	4234
1068	4856	4229
1069	4860	4224
1070	4865	4220
1071	4870	4216
1072	4875	4212
1073	4879	4207
1074	4883	4202
1075	4890	4199
1076	4894	4194
1077	4899	4190
1078	4903	4185
1079	4907	4180
1080	4912	4176
1081	4917	4171
1082	4921	4167
1083	4926	4162
1084	4930	4157
1085	4935	4153
1086	4938	4148
1087	4942	4143
1088	4946	4138
1089	4951	4133
1090	4956	4129
1091	4961	4125
1092	4965	4120
1093	4969	4115
1094	4974	4111
1095	4978	4106
1096	4982	4101
1097	4988	4097
1098	4993	4094
1099	4997	4089
1100	5003	4085
1101	5006	4079
1102	5010	4075
1103	5015	4070
1104	5019	4065
1105	5024	4061
1106	5029	4056
1107	5033	4052
1108	5037	4047
1109	5042	4042
1110	5047	4038
1111	5051	4034
1112	5055	4028
1113	5059	4023
1114	5064	4019
1115	5070	4016
1116	5075	4011
1117	5079	4007
1118	5084	4003
1119	5088	3998
1120	5094	3994
1121	5098	3989
1122	5103	3985
1123	5107	3980
1124	5112	3976
1125	5117	3972
1126	5121	3967
1127	5125	3962
1128	5131	3958
1129	5135	3953
1130	5140	3949
1131	5145	3945
1132	5148	3940
1133	5152	3935
1134	5156	3930
1135	5161	3925
1136	5165	3920
1137	5169	3916
1138	5174	3911
1139	5178	3906
1140	5183	3902
1141	5187	3897
1142	5191	3892
1143	5195	3887
1144	5199	3882
1145	5204	3878
1146	5208	3873
1147	5213	3869
1148	5217	3864
1149	5222	3860
1150	5226	3855
1151	5231	3850
1152	5235	3846
1153	5240	3841
1154	5244	3837
1155	5249	3832
1156	5253	3828
1157	5258	3823
1158	5263	3819
1159	5267	3814
1160	5273	3811
1161	5278	3806
1162	5281	3801
1163	5286	3796
1164	5291	3792
1165	5296	3788
1166	5300	3783
1167	5304	3778
1168	5309	3774
1169	5314	3769
1170	5320	3766
1171	5324	3761
1172	5328	3756
1173	5333	3752
1174	5337	3747
1175	5344	3744
1176	5348	3739
1177	5352	3734
1178	5356	3730
1179	5361	3725
1180	5365	3720
1181	5369	3716
1182	5374	3711
1183	5378	3707
1184	5382	3702
1185	5388	3698
1186	5392	3693
1187	5397	3688
1188	5401	3684
1189	5405	3679
1190	5411	3675
1191	5414	3670
1192	5418	3665
1193	5422	3660
1194	5427	3656
1195	5432	3651
1196	5435	3646
1197	5440	3642
1198	5444	3637
1199	5448	3632
1200	5452	3627
1201	5457	3623
1202	5462	3618
1203	5466	3613
1204	5470	3608
1205	5474	3604
1206	5479	3599
1207	5483	3595
1208	5487	3590
1209	5491	3585
1210	5496	3581
1211	5501	3576
1212	5505	3571
1213	5508	3566
1214	5513	3562
1215	5519	3558
1216	5523	3553
1217	5528	3549
1218	5533	3545
1219	5538	3540
1220	5543	3536
1221	5547	3531
1222	5551	3527
1223	5556	3522
1224	5560	3517
1225	5566	3513
1226	5569	3509
1227	5573	3503
1228	5577	3499
1229	5581	3494
1230	5586	3489
1231	5590	3484
1232	5594	3480
1233	5599	3475
1234	5603	3471
1235	5608	3466
1236	5612	3461
1237	5616	3456
1238	5621	3452
1239	5625	3447
1240	5629	3443
1241	5634	3438
1242	5639	3434
1243	5643	3429
1244	5647	3425
1245	5653	3421
1246	5657	3416
1247	5661	3411
1248	5665	3406
1249	5669	3401
1250	5674	3397
1251	5678	3392
1252	5682	3387
1253	5686	3383
1254	5691	3378
1255	5696	3374
1256	5702	3370
1257	5706	3365
1258	5710	3361
1259	5715	3356
1260	5720	3352
1261	5724	3347
1262	5728	3342
1263	5732	3338
1264	5736	3333
1265	5741	3328
1266	5745	3324
1267	5750	3319
1268	5754	3314
1269	5759	3310
1270	5766	3307
1271	5772	3303
1272	5777	3299
1273	5782	3295
1274	5786	3290
1275	5790	3285
1276	5794	3280
1277	5799	3276
1278	5804	3271
1279	5809	3267
1280	5813	3263
1281	5817	3258
1282	5821	3253
1283	5826	3248
1284	5829	3243
1285	5834	3239
1286	5839	3234
1287	5843	3230
1288	5848	3225
1289	5852	3221
1290	5857	3217
1291	5862	3212
1292	5865	3207
1293	5870	3202
1294	5874	3198
1295	5878	3193
1296	5882	3188
1297	5886	3183
1298	5890	3178
1299	5894	3174
1300	5899	3169
1301	5904	3165
1302	5908	3160
1303	5912	3155
1304	5916	3150
1305	5921	3146
1306	5925	3142
1307	5930	3137
1308	5935	3133
1309	5939	3128
1310	5943	3123
1311	5947	3119
1312	5952	3114
1313	5956	3109
1314	5960	3104
1315	5965	3100
1316	5969	3095
1317	5973	3091
1318	5977	3086
1319	5981	3081
1320	5986	3077
1321	5991	3072
1322	5996	3068
1323	6000	3063
1324	6004	3058
1325	6008	3054
1326	6012	3049
1327	6016	3044
1328	6020	3039
1329	6025	3035
1330	6030	3030
1331	6033	3025
1332	6038	3021
1333	6042	3016
1334	6046	3011
1335	6051	3007
1336	6055	3002
1337	6059	2998
1338	6063	2993
1339	6067	2988
1340	6072	2984
1341	6075	2979
1342	6080	2974
1343	6083	2969
1344	6087	2964
1345	6092	2960
1346	6096	2955
1347	6101	2950
1348	6104	2945
1349	6108	2941
1350	6114	2937
1351	6118	2932
1352	6121	2927
1353	6125	2922
1354	6130	2918
1355	6135	2913
1356	6140	2909
1357	6146	2905
1358	6150	2901
1359	6154	2896
1360	6159	2891
1361	6164	2887
1362	6168	2883
1363	6174	2879
1364	6179	2874
1365	6184	2870
1366	6190	2866
1367	6195	2862
1368	6201	2858
1369	6207	2854
1370	6212	2850
1371	6217	2845
1372	6221	2841
1373	6225	2836
1374	6229	2831
1375	6234	2827
1376	6238	2822
1377	6242	2817
1378	6246	2813
1379	6250	2808
1380	6255	2803
1381	6259	2799
1382	6263	2794
1383	6267	2789
1384	6272	2785
1385	6277	2781
1386	6281	2776
1387	6285	2771
1388	6289	2766
1389	6294	2762
1390	6299	2758
1391	6303	2753
1392	6308	2748
1393	6312	2744
1394	6315	2739
1395	6320	2734
1396	6324	2730
1397	6329	2725
1398	6333	2720
1399	6337	2716
1400	6342	2711
1401	6346	2707
1402	6351	2702
1403	6354	2697
1404	6358	2692
1405	6363	2688
1406	6368	2684
1407	6372	2679
1408	6376	2674
1409	6381	2670
1410	6385	2665
1411	6390	2661
1412	6395	2657
1413	6399	2652
1414	6403	2647
1415	6408	2642
1416	6412	2638
1417	6416	2633
1418	6421	2629
1419	6425	2624
1420	6429	2619
1421	6434	2615
1422	6439	2610
1423	6442	2606
1424	6447	2601
1425	6452	2597
1426	6457	2592
