iter	RMSE	R2	MAE
270	1.06684852	0.9915081666	0.7593804349
275	1.064394262	0.9915471923	0.7577840313
280	1.061731219	0.9915894369	0.7559523296
285	1.058200597	0.9916452799	0.7534099889
290	1.055610466	0.9916861281	0.7517928089
295	1.052177445	0.991740117	0.7494074054
300	1.04935451	0.99178438	0.7476533456
305	1.046932374	0.9918222626	0.7459506157
310	1.044166829	0.9918654091	0.7441002943
315	1.041884444	0.991900933	0.7425069101
320	1.03936332	0.9919400803	0.7408256037
325	1.035704362	0.9919967283	0.7384468142
330	1.032962138	0.9920390535	0.7365130996
335	1.03031819	0.992079754	0.7346068473
340	1.027181276	0.9921279077	0.7327786683
345	1.02487106	0.9921632789	0.731104479
350	1.021940307	0.992208035	0.7289907503
355	1.018937275	0.9922537615	0.7271949939
360	1.015934954	0.9922993434	0.7251844283
365	1.013180129	0.9923410493	0.7232318065
370	1.010755056	0.9923776687	0.7215566107
375	1.008449769	0.9924123988	0.7198929893
380	1.006748929	0.9924379714	0.718505428
385	1.004684851	0.9924689482	0.7172878162
390	1.001754426	0.9925128169	0.7153377825
395	1.000035513	0.9925384887	0.7141103217
400	0.9979723896	0.992569244	0.7129607184
405	0.9966312094	0.9925892024	0.7117909138
410	0.9940797864	0.9926270988	0.7100307433
415	0.9914927229	0.9926654244	0.7081718669
420	0.988338088	0.9927120224	0.7060353489
425	0.985692816	0.9927509828	0.7040792045
430	0.9833737	0.9927850536	0.7023922187
435	0.9813538599	0.9928146618	0.7008802147
440	0.9790149932	0.9928488709	0.6991035812
445	0.9774651306	0.9928714942	0.6979849628
450	0.9745035347	0.9929146258	0.6961330598
455	0.972242691	0.9929474643	0.6944070373
460	0.9706171348	0.9929710272	0.693159519
465	0.967997444	0.9930089185	0.6912263796
470	0.9659125183	0.9930390012	0.6895580853
475	0.963992422	0.9930666493	0.6882094169
480	0.9617587084	0.9930987432	0.6866992101
485	0.9600018068	0.9931239336	0.6854952575
490	0.9577029013	0.9931568266	0.6836242316
495	0.9546782693	0.9931999828	0.6815938242
500	0.9526102277	0.9932294113	0.6802158243
505	0.9505745186	0.993258318	0.678841419
510	0.9483023013	0.9932905095	0.6773775817
515	0.9466323321	0.9933141196	0.6761373244
520	0.9447169961	0.9933411467	0.674601237
525	0.9419586949	0.9933799748	0.6729599736
530	0.9397661299	0.9934107574	0.6714773729
535	0.9372817721	0.9934455485	0.6697958507
540	0.9348417604	0.9934796308	0.6680578944
545	0.9325524093	0.9935115283	0.6664360415
550	0.9298871388	0.993548564	0.6646135418
555	0.9284274023	0.9935688025	0.663501753
560	0.9262950509	0.99359831	0.6618198714
565	0.9238018196	0.9936327256	0.6601959336
570	0.9211379603	0.993669394	0.6583487754
575	0.9187737778	0.993701848	0.6567320268
580	0.9156583621	0.9937444881	0.6544322451
585	0.913475743	0.9937742747	0.6530062223
590	0.9117835004	0.9937973197	0.651729732
595	0.9097846087	0.9938244862	0.6502386482
600	0.9079917091	0.9938488029	0.6490444008
605	0.9062236629	0.9938727342	0.6478048623
610	0.904625223	0.9938943298	0.6465203203
615	0.9028126813	0.9939187726	0.6451358503
620	0.9003006939	0.9939525663	0.6435171606
625	0.8975024501	0.9939901012	0.6415214763
630	0.8955696598	0.9940159576	0.6400340589
635	0.8936659538	0.9940413707	0.6386516737
640	0.8914529568	0.9940708451	0.6371179587
645	0.8893473865	0.9940988203	0.6355981187
650	0.8878698645	0.994118412	0.6344695074
655	0.885955537	0.9941437471	0.6332850372
660	0.8842280663	0.9941665628	0.6320780652
665	0.881428672	0.9942034406	0.6301399653
670	0.8791966888	0.9942327598	0.6285478751
675	0.8766396655	0.9942662581	0.626598776
680	0.875226611	0.9942847275	0.6253837523
685	0.8737180518	0.9943044117	0.6243140914
690	0.8710697234	0.9943388875	0.622603813
695	0.8691490386	0.9943638251	0.6212553602
700	0.8677424684	0.9943820527	0.6202787977
705	0.8663131177	0.9944005447	0.6191325732
710	0.8646125049	0.9944225081	0.6179590304
715	0.8630095087	0.9944431702	0.6168808145
720	0.8609915263	0.9944691265	0.6154111541
725	0.8596949192	0.9944857726	0.6143622696
730	0.8576754245	0.9945116495	0.6129501217
735	0.8559071719	0.9945342572	0.6115688149
740	0.8534531433	0.9945655537	0.6098492626
745	0.85183054	0.9945861982	0.6086829807
750	0.8496103666	0.9946143821	0.6070166993
755	0.8476980078	0.9946385994	0.6056017477
760	0.8453513329	0.9946682425	0.6041187156
765	0.8427163142	0.9947014292	0.6022867623
770	0.8408718938	0.9947245977	0.6009314439
775	0.8392586305	0.9947448206	0.599681697
780	0.8375593062	0.9947660807	0.5983763786
785	0.8355717479	0.9947908915	0.5969170345
790	0.8338843942	0.9948119086	0.5957600264
795	0.8323127383	0.9948314469	0.5945846144
800	0.8302736581	0.9948567399	0.5931707411
805	0.8289633468	0.9948729613	0.5922413748
810	0.826453062	0.9949039663	0.5906799101
815	0.8248861156	0.9949232713	0.5895415577
820	0.8232693394	0.9949431527	0.588457986
825	0.8219974527	0.9949587658	0.5874834364
830	0.8204178781	0.9949781216	0.5862913098
835	0.8179649967	0.9950081058	0.5845869264
840	0.8162927251	0.9950284959	0.5834509105
845	0.8149062114	0.9950453704	0.5824374681
850	0.8135404873	0.9950619636	0.581290992
855	0.8126428397	0.9950728548	0.5804964207
860	0.810963095	0.9950932029	0.5791547616
865	0.8096592245	0.9951089684	0.578194662
870	0.8079498313	0.995129599	0.5769565254
875	0.8067443776	0.9951441211	0.5759623497
880	0.8059304631	0.9951539148	0.5753423289
885	0.8044723856	0.9951714335	0.5742273409
890	0.8029317992	0.9951899095	0.5731400309
895	0.8017700455	0.9952038184	0.57228863
900	0.8000383599	0.9952245145	0.5710747924
905	0.7981331925	0.9952472317	0.5698190426
910	0.7965259241	0.9952663539	0.568651251
915	0.7954197097	0.9952794928	0.5676970465
920	0.7936847211	0.9953000638	0.5664170695
925	0.792466776	0.9953144773	0.5654513625
930	0.790722217	0.9953350837	0.5642466191
935	0.7894000775	0.9953506717	0.5632755203
940	0.7877156716	0.9953704918	0.5621725022
945	0.7857125566	0.9953940065	0.5607781113
950	0.7841346553	0.9954124879	0.5595651004
955	0.7827390752	0.9954288031	0.5586356982
960	0.7814035203	0.9954443889	0.5576271803
965	0.7796455938	0.9954648633	0.5563389359
970	0.7777200971	0.995487236	0.555083905
975	0.7760720126	0.9955063427	0.5538624111
980	0.7744644449	0.995524939	0.5525992565
985	0.7732490916	0.9955389737	0.5515335496
990	0.772094282	0.9955522882	0.5506048304
995	0.7707432899	0.9955678398	0.5496253203
1000	0.7690548055	0.9955872378	0.5483547611
1005	0.7675027931	0.9956050302	0.5471742089
1010	0.7664224828	0.9956173943	0.546404943
1015	0.7650207628	0.9956334108	0.5453043332
1020	0.7637650161	0.9956477337	0.5444085039
1025	0.76212932	0.9956663552	0.5430907844
1030	0.7603237349	0.9956868657	0.5417180685
1035	0.7588531296	0.9957035339	0.5406409669
1040	0.7574901242	0.9957189545	0.5395829523
1045	0.7560677318	0.9957350169	0.5385035862
1050	0.7547141272	0.9957502744	0.5373981597
1055	0.7538454452	0.9957600518	0.5367727111
1060	0.7524459727	0.9957757795	0.535699923
1065	0.7513027013	0.9957886067	0.534751937
1070	0.7498774164	0.9958045698	0.5336568269
1075	0.7486412822	0.9958183908	0.5326726439
1080	0.7470309105	0.9958363609	0.5313772824
1085	0.745809072	0.9958499697	0.5303925962
1090	0.744423222	0.9958653782	0.5293712818
1095	0.7433422279	0.9958773775	0.5284000392
1100	0.7419439218	0.9958928731	0.5273642748
1105	0.7404115682	0.9959098213	0.5262727951
1110	0.7388674015	0.9959268634	0.5250331847
1115	0.7372050851	0.9959451706	0.5238619424
1120	0.7356930808	0.9959617866	0.52278272
1125	0.733935081	0.9959810626	0.5214410609
1130	0.7318228834	0.9960041621	0.520034844
1135	0.7306465804	0.9960169968	0.5191568435
1140	0.7291578261	0.9960332117	0.5181541488
1145	0.7282002432	0.9960436238	0.5173637471
1150	0.7267584861	0.9960592746	0.5163069906
1155	0.7251070764	0.9960771634	0.5150603709
1160	0.7237173696	0.9960921858	0.51406695
1165	0.7221856133	0.9961087098	0.5128891297
1170	0.7206500027	0.9961252408	0.5117132863
1175	0.7190988663	0.9961419026	0.5105576442
1180	0.7182048247	0.9961514902	0.5098980476
1185	0.7167197915	0.996167389	0.5087174594
1190	0.7154260423	0.9961812133	0.5076300415
1195	0.7143921435	0.9961922427	0.5067272748
1200	0.713282847	0.9962040583	0.5059557444
1205	0.7120406821	0.9962172677	0.504994926
1210	0.7109061013	0.9962293135	0.5042241504
1215	0.7095952433	0.9962432063	0.5032396081
1220	0.7078651028	0.9962615037	0.5020337504
1225	0.7062752267	0.996278278	0.5009084821
1230	0.7054367558	0.9962871095	0.5002556791
1235	0.7042926082	0.9962991436	0.499409023
1240	0.7030442989	0.9963122511	0.4984190529
1245	0.7015514606	0.9963278959	0.497356581
1250	0.700592855	0.9963379242	0.4966364525
1255	0.6988698479	0.9963559143	0.4954752388
1260	0.6978456737	0.9963665873	0.494693464
1265	0.6968360627	0.9963770934	0.4939287273
1270	0.6954891767	0.9963910845	0.4928524525
1275	0.6940706457	0.9964057917	0.4918809224
1280	0.6930131086	0.9964167352	0.4910110096
1285	0.6917125646	0.9964301723	0.4901296303
1290	0.6901240722	0.9964465495	0.4889722629
1295	0.6894023133	0.9964539783	0.4883606532
1300	0.6885499258	0.9964627414	0.4876583176
1305	0.6870728107	0.9964779022	0.4865394835
1310	0.68573301	0.9964916245	0.4855051209
1315	0.6841814133	0.9965074832	0.4844120956
1320	0.6832518101	0.9965169675	0.483749839
1325	0.6820290781	0.996529423	0.4828170579
1330	0.6809120349	0.9965407816	0.4820267281
1335	0.6794645	0.9965554738	0.4809415388
1340	0.6786626344	0.9965635991	0.4802199365
1345	0.6779146751	0.9965711696	0.4796212312
1350	0.676491864	0.9965855478	0.47867666
1355	0.6757496141	0.996593036	0.4781040511
1360	0.6749378229	0.996601217	0.4774105939
1365	0.6737698665	0.9966129694	0.4764001709
1370	0.6726894988	0.9966238229	0.4755469728
1375	0.6716794022	0.9966339545	0.4748224589
1380	0.6706136499	0.9966446277	0.4740527617
1385	0.6692906335	0.996657854	0.4731128275
1390	0.6682535074	0.9966682039	0.4722301542
1395	0.6670579515	0.9966801146	0.4712956117
1400	0.6660956284	0.9966896869	0.4706190129
1405	0.6653351894	0.9966972409	0.4699769217
1410	0.6645287425	0.9967052423	0.4693670014
1415	0.6633068834	0.9967173469	0.4684166431
1420	0.6622752312	0.9967275505	0.4676480962
1425	0.6608864117	0.9967412605	0.4666863791
