iter	RMSE	R2	MAE
690	0.929054294	0.9918174095	0.6490178235
695	0.926937056	0.9918546614	0.6474768146
700	0.9244990736	0.9918974525	0.6457391838
705	0.9217136458	0.9919462031	0.6437684058
710	0.9196774172	0.9919817494	0.6421354739
715	0.9174653654	0.9920202729	0.6405300023
720	0.9149248267	0.9920644059	0.6386524196
725	0.9129665104	0.9920983411	0.6370761046
730	0.9113430868	0.9921264167	0.6357094525
735	0.9084268193	0.9921767266	0.6334977345
740	0.9056139094	0.9922251013	0.6315321516
745	0.9033656608	0.9922636566	0.6299201595
750	0.9008033062	0.9923074806	0.6280599647
755	0.8990640275	0.9923371597	0.6267716646
760	0.8978116811	0.9923584908	0.6257539912
765	0.8951560017	0.9924036308	0.6237526782
770	0.8927357696	0.9924446518	0.6220070426
775	0.8907240583	0.9924786651	0.6204998554
780	0.8882873646	0.99251976	0.618593275
785	0.8862013422	0.9925548506	0.6170631336
790	0.8840811664	0.9925904326	0.6154860765
795	0.8819447439	0.9926262	0.6140405954
800	0.8793485464	0.9926695493	0.6121795524
805	0.8765361541	0.992716363	0.6101111261
810	0.8748826385	0.9927438168	0.6088871826
815	0.8732456308	0.9927709467	0.6076445789
820	0.870792324	0.9928115094	0.605871695
825	0.8690015214	0.9928410447	0.6045786767
830	0.8661198505	0.9928884441	0.6024747323
835	0.8640043597	0.992923141	0.6009643644
840	0.8622122779	0.9929524678	0.5995888063
845	0.859609613	0.9929949521	0.5977123898
850	0.8578467267	0.9930236545	0.5963754245
855	0.8559389802	0.9930546498	0.5949177507
860	0.8544349434	0.9930790348	0.5936670891
865	0.8520692393	0.9931173077	0.5919613716
870	0.8501012608	0.993149063	0.590448088
875	0.8486765184	0.9931720089	0.5893595904
880	0.8463323949	0.9932096754	0.5875852223
885	0.8448553676	0.9932333561	0.5864009318
890	0.8433578078	0.9932573236	0.5852488197
895	0.8411604019	0.9932924151	0.5835405577
900	0.8390890089	0.9933254097	0.5819818957
905	0.8370302234	0.9933581214	0.5804407808
910	0.8346691114	0.9933955412	0.5786343933
915	0.8324811521	0.9934301194	0.5770062855
920	0.8304196456	0.9934626186	0.5754768333
925	0.8286860141	0.9934898859	0.5741297427
930	0.8271694667	0.993513691	0.5729243004
935	0.8246648427	0.9935529126	0.5711126647
940	0.8224666735	0.9935872358	0.5694769232
945	0.8196658781	0.9936308377	0.567360786
950	0.8174891877	0.9936646211	0.5657483168
955	0.815497923	0.9936954465	0.5641741223
960	0.8142396749	0.9937148868	0.563130738
965	0.8121393071	0.9937472708	0.561484076
970	0.8100930127	0.9937787399	0.5599416358
975	0.8084527135	0.9938039084	0.5586955863
980	0.8069276041	0.993827264	0.5575261392
985	0.8040162134	0.9938717263	0.5553130428
990	0.8020927901	0.9939010115	0.5538841546
995	0.8010217443	0.9939172892	0.5529909536
1000	0.7992760492	0.9939437735	0.551727251
1005	0.7972921564	0.9939737994	0.5502436542
1010	0.7956948916	0.9939979214	0.5489975517
1015	0.794333772	0.9940184374	0.5479556518
1020	0.7924579596	0.9940466558	0.5465021659
1025	0.7901767405	0.9940808806	0.5448241207
1030	0.7880784993	0.994112275	0.5432484419
1035	0.7866137663	0.9941341401	0.5420485659
1040	0.7853175097	0.9941534572	0.5410151479
1045	0.7831470569	0.9941857292	0.5394194835
1050	0.7813869374	0.9942118352	0.5381026628
1055	0.7800593654	0.9942314858	0.5370892304
1060	0.7779998315	0.9942619067	0.5355653444
1065	0.7761968293	0.9942884734	0.5341871357
1070	0.7747223597	0.9943101497	0.5330946622
1075	0.7730750361	0.9943343216	0.5317869066
1080	0.7714309292	0.9943583948	0.530544886
1085	0.7694198867	0.994387771	0.5290287398
1090	0.7680462653	0.9944077914	0.527926088
1095	0.7668244665	0.9944255698	0.5269343905
1100	0.7653340532	0.994447217	0.5257993483
1105	0.7634565643	0.9944744278	0.5243648938
1110	0.7614226851	0.9945038294	0.5228704295
1115	0.7595126694	0.9945313689	0.5215034594
1120	0.7581308173	0.9945512501	0.5204626727
1125	0.7563922077	0.9945762131	0.5190895531
1130	0.754767072	0.9945994933	0.517775277
1135	0.7531668308	0.9946223692	0.5165658588
1140	0.7509626122	0.9946538	0.5149116691
1145	0.750091988	0.9946661879	0.51414469
1150	0.748720504	0.9946856753	0.513093672
1155	0.7473277054	0.9947054296	0.5119698153
1160	0.7457383713	0.9947279256	0.5108215201
1165	0.7440975193	0.9947510998	0.5095713886
