iter	RMSE	R2	MAE
240	1.316259709	0.9853659625	0.9286193541
245	1.313184391	0.9854342675	0.9263503128
250	1.309826979	0.9855086521	0.9242363934
255	1.305854749	0.9855964129	0.9215897794
260	1.303540932	0.9856474098	0.9200662348
265	1.299796805	0.9857297419	0.917576015
270	1.297187643	0.9857869759	0.9156604776
275	1.294130296	0.9858538915	0.9136186586
280	1.291801019	0.9859047668	0.9119306615
285	1.288781943	0.9859705738	0.909703184
290	1.286099529	0.9860289148	0.9076942342
295	1.281515482	0.9861283325	0.9045590341
300	1.278633996	0.9861906423	0.9026273802
305	1.2744391	0.9862811041	0.8998215092
310	1.271257281	0.986349523	0.897609618
315	1.268923911	0.9863995862	0.896028075
320	1.266086754	0.9864603366	0.8940730945
325	1.262939931	0.9865275553	0.8918883471
330	1.259484491	0.9866011771	0.8895047934
335	1.256476497	0.9866651036	0.8873983491
340	1.253576068	0.9867265954	0.885306961
345	1.250546444	0.9867906743	0.8830996291
350	1.247177987	0.9868617392	0.8807303365
355	1.243665667	0.9869356381	0.8781223174
360	1.240716447	0.9869975251	0.8760235073
365	1.238135946	0.9870515538	0.8741427477
370	1.235298074	0.9871108437	0.8720637121
375	1.233027966	0.9871581736	0.8703769344
380	1.230861441	0.9872032622	0.8687582279
385	1.228798744	0.987246116	0.8672574798
390	1.225668042	0.987311019	0.8649415732
395	1.222682349	0.9873727627	0.8626780455
400	1.220608827	0.9874155586	0.8611413532
405	1.217744171	0.9874745585	0.8590765256
410	1.214748952	0.9875360993	0.857145773
415	1.212208076	0.9875881864	0.855274185
420	1.209738294	0.9876387096	0.8533963943
425	1.207113968	0.9876922828	0.8515609626
430	1.204617898	0.9877431299	0.8497495996
435	1.20169836	0.9878024703	0.8476247061
440	1.200080614	0.9878352914	0.8464051494
445	1.196558491	0.9879065881	0.8439258507
450	1.193679021	0.9879647228	0.8419891073
455	1.191465017	0.988009328	0.8403789893
460	1.189772358	0.9880433722	0.8390682468
465	1.187772477	0.9880835354	0.8377175841
470	1.185341769	0.9881322555	0.8357934053
475	1.182917898	0.988180743	0.8340751367
480	1.181082826	0.9882173861	0.8326901202
485	1.177139675	0.98829593	0.8299837583
490	1.175200897	0.9883344504	0.8285598819
495	1.172727496	0.9883835047	0.8268103875
500	1.170438352	0.9884288103	0.8251019796
505	1.16812793	0.9884744459	0.8234832731
510	1.164831263	0.9885394093	0.8210597992
515	1.162181622	0.9885914885	0.8191152096
520	1.15971794	0.98863981	0.817365291
525	1.156955784	0.9886938564	0.8153919143
530	1.154505838	0.9887416881	0.8136873236
535	1.151812009	0.9887941669	0.8116248287
540	1.149652678	0.9888361437	0.8100364998
545	1.147054682	0.988886542	0.8080966285
550	1.143968552	0.9889462646	0.8059458106
555	1.141997181	0.9889843276	0.8044453806
560	1.140525691	0.9890126971	0.8032795281
565	1.138217103	0.9890571315	0.8015389932
570	1.135554803	0.9891082628	0.7996233497
575	1.132173407	0.9891730326	0.7972470592
580	1.130163497	0.9892114402	0.7957579213
585	1.127759427	0.9892572893	0.7940314353
590	1.125122564	0.9893074661	0.7922449894
595	1.123188775	0.9893441903	0.7908060038
600	1.120695904	0.9893914382	0.7889814401
605	1.118697076	0.9894292456	0.7875721428
610	1.117229916	0.9894569535	0.7865053223
615	1.115314766	0.9894930683	0.7850016053
620	1.113356372	0.989529934	0.7835327722
625	1.111472515	0.9895653373	0.7820363182
630	1.109413442	0.9896039625	0.7804851528
635	1.107540781	0.9896390299	0.7791573396
640	1.105346237	0.9896800483	0.7775110123
645	1.104007805	0.9897050264	0.7764796058
650	1.102764239	0.9897282049	0.7754140576
655	1.100452069	0.9897712349	0.7736667368
660	1.098723325	0.9898033471	0.7724178628
665	1.097180995	0.9898319539	0.7712304862
670	1.094873062	0.9898746849	0.769651382
675	1.092207042	0.9899239371	0.7677010137
680	1.090480542	0.9899557671	0.7664081903
685	1.088379369	0.9899944365	0.7647963228
690	1.085529511	0.9900467662	0.7628501428
695	1.083035914	0.9900924427	0.7610439753
700	1.08121328	0.9901257595	0.7596854663
705	1.079125701	0.9901638516	0.7581844531
710	1.077104709	0.9902006586	0.7566996095
715	1.074829676	0.9902420132	0.7550540774
720	1.073035643	0.9902745605	0.7536795579
725	1.070830586	0.990314489	0.752197418
730	1.069107897	0.9903456264	0.750845536
735	1.067275138	0.9903786999	0.749501023
740	1.065665307	0.9904077023	0.7482292465
745	1.063445865	0.9904476162	0.7466705
750	1.06122433	0.9904874866	0.7450441063
755	1.059611109	0.9905163828	0.7438766634
760	1.057263386	0.9905583612	0.742141377
765	1.05592782	0.9905822008	0.7410617268
770	1.053413874	0.990626992	0.7394196407
775	1.051271547	0.9906650778	0.7378125975
780	1.048953375	0.9907062009	0.7362240566
785	1.046953994	0.9907415947	0.7347268074
790	1.045349282	0.9907699535	0.7335372572
795	1.043729404	0.9907985388	0.7322928365
800	1.041714093	0.9908340395	0.7307677545
805	1.039845901	0.9908668852	0.7294082383
810	1.037810483	0.990902605	0.7278605719
815	1.036190996	0.9909309761	0.7265423543
820	1.034570102	0.9909593263	0.7252995241
825	1.032744223	0.9909912077	0.7239719228
830	1.031274457	0.9910168337	0.722811902
835	1.029281992	0.9910515099	0.7213120021
840	1.027378964	0.991084571	0.719914262
845	1.02568879	0.9911138801	0.7186126912
850	1.024311693	0.9911377238	0.7175160232
855	1.0228748	0.9911625723	0.7163454524
860	1.020057621	0.9912111837	0.7143086698
865	1.01751299	0.9912549792	0.7125436949
870	1.016220547	0.9912771798	0.7115946737
875	1.014880021	0.9913001785	0.7105549439
880	1.013311156	0.9913270544	0.7093857514
885	1.010566364	0.9913739764	0.7073880408
890	1.008447249	0.9914101158	0.7058041652
895	1.00709943	0.9914330621	0.7046920169
900	1.005439124	0.9914612843	0.7034387427
905	1.003561936	0.9914931393	0.7020076562
910	1.001886032	0.9915215283	0.7007974832
915	0.9997684568	0.9915573301	0.6993679342
920	0.9983493415	0.9915812812	0.6982225454
925	0.996352012	0.9916149321	0.6967785233
930	0.9946775515	0.9916430932	0.6954616842
935	0.9921067261	0.9916862342	0.6935784329
940	0.9904490684	0.9917139932	0.6923819378
945	0.9882824199	0.9917502059	0.6908085591
950	0.9865807761	0.9917785899	0.6895974318
955	0.9843283289	0.9918160883	0.6878731195
960	0.9824997316	0.9918464675	0.6865257437
965	0.9810342916	0.9918707711	0.6854192679
970	0.9791816762	0.9919014449	0.6840599638
975	0.9768969198	0.9919391938	0.682401496
980	0.9749036026	0.9919720573	0.6809653732
985	0.9727542131	0.9920074158	0.679453916
990	0.9714760598	0.9920284065	0.6784268567
995	0.9697674492	0.9920564227	0.6771793081
1000	0.9668108301	0.9921047856	0.6750764688
1005	0.9653167404	0.9921291681	0.6740435779
1010	0.9632571935	0.9921627182	0.6724804841
1015	0.9614436615	0.9921921992	0.6710935061
1020	0.959891678	0.9922173872	0.6699228293
1025	0.9578825108	0.9922499346	0.6684786481
1030	0.9557930228	0.9922837067	0.6670023929
1035	0.954173456	0.9923098352	0.665739735
1040	0.9525466275	0.9923360367	0.664501305
1045	0.9511169194	0.9923590249	0.663453835
1050	0.9499392462	0.9923779358	0.6625047077
1055	0.9479452252	0.9924099005	0.6610203942
1060	0.9465147839	0.9924327901	0.6599182127
1065	0.9453475287	0.9924514426	0.6589658516
1070	0.9438329997	0.9924756105	0.657810549
1075	0.9422574396	0.9925007108	0.6566268305
1080	0.940718296	0.9925251903	0.6555581545
1085	0.9396575034	0.9925420385	0.6546818698
1090	0.93767817	0.9925734248	0.653231751
1095	0.9364586598	0.9925927297	0.6523278455
1100	0.9350635452	0.9926147846	0.6512372213
1105	0.9331466221	0.9926450313	0.6497663206
1110	0.9317009147	0.9926678051	0.6487150865
1115	0.9299511787	0.9926953191	0.6473989895
1120	0.9284862214	0.9927183147	0.6462268812
1125	0.9265830117	0.9927481366	0.6447426738
1130	0.9253545226	0.9927673532	0.6437802928
1135	0.9239240217	0.9927896986	0.6426589728
1140	0.9222017552	0.9928165538	0.6413859771
1145	0.9207526815	0.9928391115	0.640274571
1150	0.9198513481	0.9928531237	0.6395484247
1155	0.9183711459	0.9928761073	0.638434792
