iter	Passed	Remaining
268	4842	31160
269	4847	31057
270	4852	30959
271	4857	30858
272	4862	30762
273	4868	30667
274	4874	30576
275	4880	30484
276	4884	30385
277	4890	30291
278	4895	30199
279	4900	30105
280	4906	30013
281	4911	29919
282	4915	29825
283	4922	29740
284	4927	29653
285	4933	29567
286	4939	29482
287	4944	29390
288	4949	29304
289	4954	29215
290	4960	29135
291	4967	29055
292	4972	28971
293	4978	28890
294	4984	28806
295	4991	28735
296	4996	28652
297	5001	28567
298	5006	28483
299	5015	28422
300	5022	28351
301	5029	28279
302	5035	28201
303	5040	28118
304	5045	28040
305	5052	27973
306	5061	27909
307	5067	27838
308	5073	27766
309	5079	27692
310	5085	27620
311	5090	27542
312	5096	27469
313	5102	27397
314	5107	27320
315	5113	27249
316	5118	27172
317	5122	27095
318	5128	27027
319	5133	26950
320	5140	26885
321	5145	26812
322	5150	26742
323	5156	26675
324	5162	26607
325	5169	26545
326	5174	26473
327	5180	26408
328	5186	26340
329	5191	26271
330	5198	26210
331	5204	26145
332	5209	26077
333	5213	26007
334	5219	25943
335	5226	25884
336	5232	25819
337	5237	25754
338	5242	25688
339	5248	25625
340	5255	25566
341	5259	25499
342	5265	25438
343	5270	25373
344	5277	25315
345	5283	25258
346	5290	25200
347	5295	25139
348	5302	25083
349	5308	25023
350	5313	24963
351	5320	24909
352	5326	24850
353	5331	24788
354	5336	24728
355	5343	24676
356	5348	24615
357	5353	24553
358	5360	24500
359	5364	24438
360	5371	24388
361	5376	24326
362	5380	24265
363	5386	24209
364	5392	24153
365	5399	24104
366	5404	24047
367	5410	23993
368	5415	23935
369	5421	23883
370	5427	23829
371	5432	23776
372	5438	23722
373	5443	23667
374	5449	23613
375	5454	23560
376	5460	23506
377	5466	23455
378	5471	23401
379	5479	23361
380	5485	23309
381	5490	23255
382	5495	23202
383	5501	23153
384	5506	23099
385	5512	23048
386	5518	22999
387	5523	22948
388	5529	22898
389	5535	22850
390	5542	22807
391	5549	22764
392	5555	22715
393	5559	22662
394	5567	22620
395	5573	22574
396	5578	22524
397	5583	22474
398	5588	22424
399	5594	22376
400	5600	22331
401	5606	22287
402	5612	22241
403	5617	22192
404	5622	22143
405	5629	22100
406	5635	22056
407	5640	22010
408	5646	21966
409	5651	21918
410	5657	21874
411	5664	21831
412	5669	21785
413	5674	21739
414	5680	21695
415	5687	21655
416	5692	21610
417	5698	21566
418	5705	21526
419	5710	21481
420	5716	21439
421	5722	21398
422	5728	21355
423	5733	21311
424	5738	21267
425	5744	21226
426	5751	21186
427	5756	21142
428	5762	21100
429	5767	21056
430	5773	21016
431	5777	20970
432	5783	20929
433	5789	20890
434	5795	20851
435	5802	20812
436	5807	20772
437	5813	20733
438	5818	20689
439	5823	20647
440	5829	20607
441	5834	20566
442	5840	20526
443	5846	20487
444	5852	20451
445	5860	20420
446	5866	20381
447	5871	20341
448	5877	20304
449	5883	20266
450	5890	20231
451	5895	20191
452	5901	20154
453	5906	20114
454	5912	20075
455	5918	20039
456	5923	20000
457	5928	19960
458	5933	19921
459	5939	19883
460	5945	19848
461	5950	19810
462	5955	19769
463	5960	19731
464	5965	19692
465	5972	19659
466	5977	19622
467	5984	19588
468	5989	19552
469	5995	19518
470	6001	19484
471	6007	19447
472	6012	19409
473	6019	19378
474	6024	19341
475	6031	19310
476	6036	19273
477	6041	19235
478	6047	19201
479	6053	19169
480	6060	19137
481	6067	19107
482	6072	19073
483	6078	19038
484	6083	19004
485	6089	18970
486	6095	18935
487	6099	18899
488	6104	18863
489	6109	18828
490	6116	18799
491	6122	18766
492	6128	18734
493	6134	18700
494	6139	18665
495	6145	18634
496	6150	18601
497	6156	18566
498	6162	18537
499	6168	18504
500	6174	18473
501	6180	18442
502	6185	18409
503	6191	18377
504	6196	18344
505	6204	18318
506	6211	18290
507	6216	18258
508	6223	18231
509	6228	18197
510	6235	18170
511	6240	18136
512	6245	18104
513	6251	18074
514	6258	18046
515	6266	18020
516	6271	17989
517	6277	17960
518	6283	17931
519	6289	17900
520	6296	17873
521	6302	17844
522	6306	17810
523	6312	17781
524	6319	17755
525	6329	17736
526	6335	17707
527	6340	17676
528	6346	17648
529	6352	17619
530	6359	17592
531	6365	17564
532	6369	17531
533	6376	17504
534	6382	17477
535	6388	17450
536	6393	17418
537	6397	17386
538	6404	17360
539	6410	17331
540	6415	17302
541	6422	17275
542	6429	17250
543	6434	17220
544	6439	17191
545	6446	17166
546	6452	17139
547	6458	17112
548	6463	17083
549	6470	17057
550	6476	17031
551	6483	17006
552	6488	16977
553	6492	16947
554	6498	16920
555	6505	16894
556	6510	16865
557	6516	16839
558	6523	16816
559	6528	16787
560	6534	16761
561	6539	16733
562	6544	16704
563	6550	16679
564	6557	16654
565	6564	16632
566	6571	16608
567	6576	16580
568	6582	16555
569	6588	16529
570	6595	16505
571	6601	16481
572	6607	16454
573	6613	16430
574	6620	16407
575	6626	16382
576	6631	16354
577	6639	16334
578	6647	16313
579	6652	16287
580	6658	16262
581	6665	16240
582	6672	16218
583	6678	16192
584	6683	16165
585	6690	16143
586	6695	16117
587	6701	16093
588	6707	16067
589	6713	16043
590	6720	16021
591	6726	15997
592	6731	15972
593	6736	15945
594	6741	15919
595	6748	15897
596	6755	15874
597	6761	15851
598	6768	15829
599	6774	15806
600	6780	15782
601	6785	15757
602	6790	15732
603	6796	15708
604	6801	15682
605	6808	15661
606	6814	15637
607	6818	15611
608	6824	15586
609	6830	15563
610	6836	15541
611	6842	15519
612	6847	15494
613	6853	15470
614	6858	15444
615	6864	15423
616	6869	15398
617	6875	15374
618	6881	15352
619	6886	15328
620	6892	15305
621	6897	15281
622	6903	15257
623	6909	15235
624	6914	15212
625	6921	15191
626	6927	15169
627	6933	15147
628	6939	15125
629	6944	15101
630	6950	15079
631	6956	15057
632	6962	15035
633	6968	15013
634	6973	14990
635	6979	14968
636	6985	14946
637	6989	14921
638	6995	14900
639	7002	14880
640	7008	14858
641	7014	14837
642	7019	14814
643	7024	14791
644	7029	14767
645	7035	14746
646	7040	14723
647	7046	14702
648	7051	14679
649	7057	14656
650	7062	14635
651	7068	14613
652	7074	14593
653	7080	14572
654	7086	14550
655	7092	14530
656	7098	14511
657	7104	14489
658	7109	14467
659	7115	14446
660	7120	14424
661	7126	14403
662	7131	14382
663	7136	14359
664	7143	14340
665	7150	14322
666	7156	14301
667	7162	14281
668	7168	14261
669	7173	14239
670	7180	14221
671	7185	14200
672	7191	14180
673	7198	14161
674	7204	14142
675	7211	14124
676	7218	14106
677	7224	14085
678	7229	14064
679	7234	14043
680	7240	14024
681	7247	14005
682	7254	13988
683	7259	13967
684	7265	13948
685	7271	13928
686	7278	13910
687	7285	13892
688	7290	13872
689	7297	13854
690	7303	13835
691	7310	13817
692	7316	13798
693	7321	13778
694	7327	13759
695	7335	13742
696	7340	13722
697	7346	13703
698	7351	13683
699	7357	13664
700	7363	13644
701	7369	13627
702	7376	13610
703	7382	13590
704	7388	13571
705	7394	13552
706	7400	13533
707	7405	13514
708	7411	13494
709	7418	13479
710	7424	13460
711	7431	13443
712	7438	13426
713	7443	13405
714	7448	13386
715	7454	13368
716	7459	13348
717	7465	13329
718	7470	13309
719	7476	13290
720	7482	13273
721	7488	13255
722	7493	13235
723	7499	13217
724	7505	13199
725	7512	13182
726	7518	13164
727	7523	13146
728	7529	13127
729	7534	13107
730	7541	13091
731	7546	13072
732	7551	13052
733	7557	13034
734	7563	13017
735	7570	13002
736	7576	12983
737	7582	12965
738	7586	12945
739	7592	12927
740	7599	12911
741	7604	12893
742	7611	12877
743	7617	12860
744	7622	12840
745	7628	12823
746	7634	12806
747	7640	12788
748	7646	12771
749	7652	12754
750	7658	12737
751	7664	12719
752	7669	12700
753	7676	12684
754	7681	12666
755	7688	12652
756	7694	12634
757	7700	12617
758	7706	12600
759	7713	12585
760	7720	12569
761	7725	12551
762	7731	12533
763	7736	12516
764	7741	12498
765	7748	12482
766	7754	12465
767	7760	12448
768	7766	12432
769	7771	12414
770	7778	12398
771	7784	12382
772	7790	12365
773	7797	12351
774	7803	12334
775	7809	12317
776	7815	12301
777	7820	12283
778	7825	12265
779	7832	12250
780	7839	12235
781	7844	12218
782	7850	12201
783	7858	12188
784	7863	12171
785	7870	12156
786	7876	12140
787	7882	12123
788	7890	12110
789	7896	12095
790	7903	12080
791	7909	12063
792	7914	12047
793	7920	12030
794	7926	12014
795	7933	11999
796	7939	11983
797	7945	11968
798	7951	11952
799	7958	11937
800	7964	11921
801	7970	11905
802	7976	11890
803	7982	11874
804	7988	11858
805	7994	11842
806	8000	11826
807	8006	11811
808	8012	11795
809	8017	11778
810	8024	11764
811	8029	11747
812	8035	11731
813	8040	11714
814	8046	11700
815	8053	11685
816	8058	11668
817	8065	11654
818	8070	11637
819	8076	11622
820	8083	11607
821	8088	11592
822	8094	11576
823	8099	11559
824	8106	11545
825	8112	11530
826	8117	11514
827	8123	11498
828	8129	11482
829	8134	11466
830	8141	11452
831	8147	11437
832	8153	11422
833	8159	11407
834	8165	11392
835	8172	11378
836	8178	11363
837	8184	11349
838	8190	11334
839	8196	11319
840	8202	11304
841	8207	11288
842	8212	11272
843	8218	11256
844	8224	11241
845	8230	11227
846	8235	11211
847	8241	11196
848	8247	11180
849	8253	11166
850	8260	11152
851	8265	11136
852	8271	11122
853	8277	11107
854	8283	11092
855	8290	11079
856	8295	11064
857	8303	11051
858	8310	11038
859	8316	11024
860	8323	11010
861	8328	10995
862	8335	10981
863	8340	10966
864	8346	10951
865	8352	10937
866	8358	10923
867	8364	10908
868	8369	10892
869	8375	10878
870	8380	10863
871	8386	10848
872	8391	10833
873	8397	10819
874	8403	10804
875	8409	10789
876	8415	10775
877	8421	10761
878	8425	10745
879	8431	10731
880	8437	10716
881	8445	10704
882	8450	10689
883	8457	10676
884	8464	10664
885	8472	10652
886	8477	10637
887	8483	10623
888	8491	10611
889	8497	10597
890	8504	10585
891	8510	10570
892	8515	10556
893	8522	10542
894	8529	10531
895	8536	10518
896	8542	10504
897	8548	10490
898	8553	10475
899	8559	10461
900	8565	10447
901	8570	10433
902	8576	10419
903	8583	10406
904	8589	10393
905	8596	10380
906	8602	10366
907	8608	10353
908	8616	10341
909	8621	10326
910	8627	10313
911	8633	10299
912	8639	10286
913	8644	10271
914	8650	10257
915	8657	10245
916	8663	10231
917	8669	10217
918	8673	10202
919	8679	10189
920	8687	10178
921	8693	10164
922	8698	10149
923	8705	10137
924	8711	10124
925	8717	10111
926	8723	10096
927	8729	10083
928	8735	10070
929	8742	10058
930	8748	10045
931	8754	10032
932	8761	10020
933	8767	10006
934	8774	9994
935	8781	9982
936	8788	9969
937	8793	9955
938	8799	9943
939	8805	9929
940	8810	9915
941	8817	9903
942	8823	9890
943	8829	9877
944	8835	9863
945	8841	9850
946	8847	9838
947	8853	9824
948	8859	9811
949	8864	9797
950	8871	9785
951	8877	9772
952	8883	9759
953	8890	9747
954	8896	9734
955	8903	9723
956	8910	9710
957	8915	9697
958	8921	9684
959	8926	9670
960	8933	9658
961	8939	9645
962	8944	9632
963	8949	9617
964	8955	9604
965	8961	9592
966	8967	9579
967	8973	9566
968	8979	9553
969	8985	9540
970	8991	9528
971	8997	9515
972	9003	9503
973	9008	9489
974	9015	9477
975	9022	9466
976	9028	9453
977	9035	9441
978	9040	9428
979	9046	9416
980	9053	9404
981	9058	9391
982	9065	9379
983	9071	9366
984	9077	9353
985	9083	9341
986	9089	9329
987	9095	9316
988	9100	9303
989	9105	9289
990	9112	9277
991	9118	9265
992	9124	9252
993	9130	9240
994	9135	9227
995	9142	9215
996	9148	9203
997	9154	9191
998	9161	9179
999	9168	9168
1000	9176	9158
1001	9182	9145
1002	9188	9133
1003	9193	9120
1004	9199	9108
1005	9205	9095
1006	9211	9083
1007	9217	9071
1008	9224	9059
1009	9230	9047
1010	9237	9036
1011	9243	9023
1012	9250	9012
1013	9258	9002
1014	9264	8990
1015	9270	8978
1016	9279	8968
1017	9284	8956
1018	9290	8944
1019	9296	8931
1020	9302	8919
1021	9308	8907
1022	9314	8895
1023	9320	8883
1024	9328	8873
1025	9334	8861
1026	9340	8849
1027	9347	8838
1028	9353	8825
1029	9359	8813
1030	9366	8803
1031	9372	8791
1032	9378	8779
1033	9384	8767
1034	9390	8755
1035	9397	8744
1036	9403	8732
1037	9408	8719
1038	9414	8708
1039	9420	8696
1040	9427	8684
1041	9433	8673
1042	9439	8661
1043	9445	8648
1044	9450	8636
1045	9457	8625
1046	9462	8613
1047	9469	8601
1048	9474	8589
1049	9480	8577
1050	9487	8566
1051	9493	8555
1052	9500	8544
1053	9506	8532
1054	9512	8520
1055	9519	8509
1056	9525	8498
1057	9531	8486
1058	9537	8474
1059	9542	8462
1060	9549	8451
1061	9555	8439
1062	9560	8427
1063	9566	8415
1064	9571	8403
1065	9579	8392
1066	9585	8381
1067	9592	8370
1068	9597	8358
1069	9602	8346
1070	9609	8335
1071	9615	8323
1072	9621	8312
1073	9627	8300
1074	9632	8288
1075	9639	8278
1076	9645	8266
1077	9650	8254
1078	9656	8242
1079	9662	8230
1080	9668	8219
1081	9673	8206
1082	9678	8195
1083	9684	8183
1084	9689	8171
1085	9696	8160
1086	9702	8149
1087	9708	8137
1088	9714	8126
1089	9721	8115
1090	9728	8105
1091	9733	8093
1092	9739	8082
1093	9744	8070
1094	9750	8058
1095	9756	8047
1096	9762	8035
1097	9768	8024
1098	9774	8013
1099	9780	8001
1100	9785	7990
1101	9791	7978
1102	9797	7967
1103	9803	7956
1104	9810	7945
1105	9817	7935
1106	9823	7924
1107	9828	7912
1108	9834	7901
1109	9839	7889
1110	9846	7878
1111	9851	7866
1112	9858	7856
1113	9864	7845
1114	9871	7834
1115	9877	7823
1116	9881	7811
1117	9887	7800
1118	9893	7789
1119	9900	7778
1120	9907	7768
1121	9912	7756
1122	9919	7746
1123	9924	7735
1124	9930	7723
1125	9938	7714
1126	9943	7702
1127	9948	7690
1128	9954	7679
1129	9960	7668
1130	9967	7658
1131	9974	7648
1132	9979	7636
1133	9985	7625
1134	9991	7614
1135	9997	7603
1136	10004	7593
1137	10009	7582
1138	10016	7571
1139	10022	7560
1140	10031	7551
1141	10035	7540
1142	10041	7528
1143	10047	7517
1144	10054	7508
1145	10063	7498
1146	10069	7488
1147	10074	7477
1148	10079	7465
1149	10085	7454
1150	10091	7443
1151	10096	7432
1152	10102	7421
1153	10108	7410
1154	10114	7399
1155	10121	7390
1156	10127	7379
1157	10133	7368
1158	10139	7357
