iter	Passed	Remaining
405	4547	17855
406	4556	17832
407	4564	17812
408	4574	17793
409	4582	17770
410	4591	17753
411	4599	17727
412	4606	17699
413	4614	17677
414	4623	17659
415	4633	17642
416	4643	17628
417	4651	17603
418	4657	17573
419	4666	17554
420	4676	17540
421	4687	17530
422	4696	17510
423	4704	17488
424	4714	17470
425	4723	17450
426	4731	17429
427	4739	17408
428	4749	17391
429	4756	17365
430	4766	17351
431	4774	17329
432	4782	17306
433	4790	17285
434	4798	17262
435	4808	17250
436	4817	17230
437	4826	17211
438	4835	17194
439	4842	17169
440	4851	17150
441	4860	17130
442	4867	17106
443	4873	17079
444	4881	17057
445	4891	17042
446	4898	17018
447	4908	17005
448	4915	16981
449	4922	16955
450	4929	16932
451	4938	16913
452	4946	16893
453	4955	16874
454	4963	16854
455	4972	16836
456	4979	16814
457	4987	16791
458	4994	16767
459	5001	16745
460	5009	16724
461	5016	16699
462	5022	16671
463	5030	16653
464	5039	16636
465	5050	16624
466	5057	16601
467	5067	16589
468	5076	16570
469	5083	16547
470	5093	16535
471	5100	16511
472	5109	16494
473	5116	16472
474	5125	16454
475	5134	16437
476	5140	16414
477	5149	16395
478	5157	16376
479	5168	16365
480	5176	16348
481	5186	16334
482	5195	16316
483	5204	16301
484	5213	16285
485	5222	16270
486	5231	16253
487	5242	16242
488	5250	16223
489	5257	16201
490	5265	16183
491	5273	16163
492	5281	16145
493	5290	16127
494	5296	16104
495	5305	16088
496	5315	16073
497	5325	16061
498	5335	16047
499	5342	16026
500	5350	16009
501	5358	15990
502	5368	15976
503	5375	15954
504	5384	15938
505	5393	15923
506	5402	15908
507	5410	15891
508	5419	15875
509	5426	15854
510	5434	15836
511	5443	15819
512	5455	15812
513	5461	15790
514	5470	15774
515	5479	15758
516	5487	15740
517	5496	15726
518	5504	15707
519	5512	15688
520	5521	15674
521	5532	15663
522	5540	15647
523	5549	15632
524	5557	15614
525	5567	15600
526	5576	15587
527	5583	15565
528	5592	15549
529	5599	15531
530	5608	15516
531	5619	15506
532	5626	15486
533	5635	15470
534	5643	15455
535	5653	15441
536	5661	15423
537	5670	15410
538	5680	15396
539	5688	15381
540	5699	15369
541	5706	15350
542	5716	15339
543	5726	15326
544	5733	15306
545	5742	15292
546	5752	15280
547	5762	15267
548	5774	15261
549	5783	15246
550	5794	15237
551	5800	15216
