iter	RMSE	R2	MAE
660	1.183609179	0.9882059584	0.8397307221
665	1.181647187	0.9882450269	0.8382511269
670	1.180124464	0.9882753031	0.8371238693
675	1.177639076	0.9883246388	0.835208597
680	1.175356115	0.9883698602	0.8335312029
685	1.172489685	0.9884265176	0.8314526445
690	1.169645693	0.9884825961	0.8294293806
695	1.168035251	0.9885142894	0.8281212359
700	1.165951892	0.9885552253	0.8265223571
705	1.163757526	0.9885982647	0.8249351945
710	1.161721668	0.9886381209	0.8235328421
715	1.159228609	0.988686834	0.8217832947
720	1.156473902	0.9887405375	0.8196525165
725	1.155150835	0.9887662849	0.818628373
730	1.153433704	0.9887996588	0.8172964246
735	1.151181629	0.9888433534	0.8157139803
740	1.149139823	0.9888828959	0.8141954192
745	1.147900167	0.9889068665	0.8132737537
750	1.145681915	0.9889496984	0.8116352196
755	1.143944963	0.9889831797	0.8103509846
760	1.142033251	0.9890199722	0.8089365449
765	1.141017235	0.9890394983	0.8080094719
770	1.139180332	0.9890747626	0.8066361187
775	1.136692915	0.9891224211	0.8048315417
780	1.134154328	0.9891709503	0.80300666
785	1.131193808	0.9892274149	0.8009590092
790	1.129306611	0.9892633268	0.7996060669
795	1.127368337	0.9893001499	0.7981395664
800	1.125647492	0.9893327919	0.7967768693
805	1.123652754	0.9893705637	0.7952644048
810	1.121578701	0.9894097682	0.7936394956
815	1.119993482	0.9894396815	0.792434359
820	1.118086527	0.9894756116	0.7910031135
825	1.115747191	0.989519608	0.7893090197
830	1.114060028	0.9895512793	0.7879826378
835	1.111512151	0.9895990168	0.7861654962
840	1.108973576	0.989646471	0.7843258233
845	1.107299121	0.9896777147	0.783015664
850	1.105488676	0.9897114392	0.7816677051
855	1.103732757	0.9897440982	0.7803150808
860	1.10069374	0.989800498	0.7780735543
865	1.098538652	0.9898403973	0.7763937745
870	1.097042069	0.9898680614	0.7752536873
875	1.095373913	0.9898988525	0.7739599096
880	1.093022635	0.9899421704	0.7722173071
885	1.091051438	0.9899784142	0.770790886
890	1.089415911	0.9900084367	0.7695337417
895	1.087655443	0.9900407031	0.768190077
900	1.08612556	0.9900687023	0.7669572665
905	1.084792932	0.9900930551	0.7659198693
910	1.082984417	0.9901260622	0.7645975166
915	1.081388608	0.9901551396	0.7634045204
920	1.079297684	0.9901931747	0.7618931693
925	1.076924992	0.9902362449	0.7601294668
930	1.075331283	0.9902651213	0.758852813
935	1.073371505	0.9903005729	0.7574725679
940	1.072031528	0.9903247756	0.7564461448
945	1.070386554	0.9903544436	0.7552410612
950	1.068136918	0.9903949442	0.7536256417
955	1.065932968	0.9904345416	0.7520075184
960	1.064187206	0.9904658485	0.7507294862
965	1.062144378	0.9905024177	0.7491510711
970	1.059843285	0.9905435248	0.7475079247
975	1.058267536	0.9905716233	0.7462865655
980	1.056225757	0.9906079705	0.7448054859
985	1.05421598	0.9906436781	0.7433345322
990	1.05213399	0.9906805969	0.7417546857
995	1.050405166	0.9907111982	0.7405111662
1000	1.047873114	0.9907559259	0.7387468276
1005	1.04609838	0.9907872132	0.7373038658
1010	1.044238944	0.9908199354	0.7358563447
1015	1.042961983	0.9908423718	0.7348231357
1020	1.04086008	0.9908792479	0.7332602009
1025	1.03870064	0.9909170528	0.7317667158
1030	1.036489338	0.9909556852	0.7302107791
1035	1.034111166	0.9909971421	0.7284154267
1040	1.032531421	0.9910246272	0.727305611
1045	1.031166188	0.9910483457	0.7262818387
1050	1.029252839	0.9910815343	0.7248456098
1055	1.027077202	0.9911191972	0.7232268503
1060	1.025646405	0.9911439247	0.7220918525
1065	1.024454894	0.9911644892	0.7211802068
1070	1.023060332	0.9911885295	0.7200813653
1075	1.0214213	0.9912167381	0.7188616496
1080	1.019940468	0.9912421868	0.7177045975
1085	1.017990085	0.9912756513	0.7162651347
1090	1.016108431	0.9913078722	0.7149080572
1095	1.014396498	0.9913371359	0.7136413172
1100	1.012553666	0.9913685841	0.7122858301
1105	1.010702018	0.9914001222	0.710912848
1110	1.008955272	0.9914298233	0.7095869963
1115	1.007433383	0.9914556566	0.7083738014
1120	1.005518319	0.9914881105	0.7069057105
1125	1.004148617	0.9915112836	0.7057898512
1130	1.00264825	0.9915366331	0.7047236668
1135	1.001088812	0.9915629393	0.7035465221
1140	0.9991436004	0.9915956946	0.702035224
1145	0.997667005	0.991620517	0.7008826253
1150	0.9963814362	0.991642098	0.6998821265
1155	0.9945714815	0.9916724353	0.698475851
1160	0.9928389672	0.9917014238	0.697226553
1165	0.9914400921	0.9917247919	0.6961571347
1170	0.9895879391	0.9917556817	0.6948194076
1175	0.9883824064	0.9917757558	0.6938785507
1180	0.987025342	0.9917983245	0.6928610872
1185	0.986159664	0.9918127054	0.6921193015
1190	0.9852122975	0.9918284275	0.6913439574
1195	0.9832924514	0.991860246	0.6898606512
1200	0.9822202907	0.9918779852	0.6890331403
1205	0.980882644	0.9919000909	0.6879173339
1210	0.9789078411	0.9919326757	0.6865203361
1215	0.9770616116	0.9919630759	0.6852157964
1220	0.9758592927	0.9919828427	0.6842478489
1225	0.9744227673	0.9920064287	0.6831565884
1230	0.9725136209	0.9920377227	0.6817725793
1235	0.970732565	0.9920668586	0.6805081189
1240	0.9693388688	0.9920896221	0.67942216
1245	0.9683531477	0.9921057023	0.6785971408
1250	0.9668545874	0.9921301163	0.6773957683
1255	0.9655676912	0.9921510521	0.6764000939
1260	0.9643860056	0.9921702519	0.6754690448
1265	0.9636441374	0.9921822941	0.6748411353
1270	0.9626995051	0.9921976135	0.674089807
1275	0.9613433548	0.9922195805	0.6729976983
1280	0.9595697426	0.9922482634	0.6716881752
1285	0.9580553962	0.992272709	0.670466922
1290	0.9569618855	0.9922903391	0.6695980595
1295	0.9560224068	0.9923054706	0.6688646502
1300	0.9544639966	0.992330534	0.6677567961
1305	0.9533147052	0.9923489933	0.6668321618
1310	0.9516873	0.9923750933	0.6655847722
1315	0.949598249	0.9924085318	0.6640277752
1320	0.947551311	0.9924412237	0.6624975507
1325	0.946515512	0.9924577403	0.6616738039
1330	0.9447934653	0.9924851595	0.6603774815
1335	0.9438235631	0.9925005828	0.6595964118
1340	0.942219095	0.9925260564	0.6583814144
1345	0.9411480521	0.9925430391	0.6575263887
1350	0.9395745349	0.992567953	0.6563214642
1355	0.9382341468	0.9925891437	0.6552194948
1360	0.9364252297	0.992617691	0.6538455584
1365	0.9351142306	0.9926383472	0.6528204607
1370	0.9339877308	0.9926560733	0.6519140105
1375	0.9324944067	0.992679538	0.6507826178
1380	0.930727451	0.9927072549	0.6494243739
1385	0.9292331094	0.9927306542	0.6483118015
1390	0.9280176402	0.9927496583	0.6473911433
1395	0.9267829014	0.9927689395	0.646459776
1400	0.9254467861	0.9927897739	0.6454647378
1405	0.9238675005	0.9928143614	0.6442647437
1410	0.9225317601	0.9928351254	0.6432277706
1415	0.9207868246	0.9928622045	0.6418899905
1420	0.9190877803	0.9928885206	0.6405595795
1425	0.9177982269	0.9929084633	0.6395738189
1430	0.9162106179	0.992932976	0.6383719162
1435	0.914527796	0.9929589116	0.6370638245
1440	0.9127232422	0.9929866711	0.6357448648
1445	0.9117150081	0.9930021571	0.6349272147
1450	0.9104241249	0.9930219592	0.6338963913
1455	0.9088649919	0.9930458385	0.6326610892
1460	0.9075716906	0.993065617	0.6316028041
1465	0.9061523155	0.9930872901	0.6305158379
1470	0.9045483985	0.9931117395	0.629288276
1475	0.9033370995	0.9931301758	0.6283300301
1480	0.9021133315	0.9931487758	0.6273305387
1485	0.9009355957	0.9931666545	0.6263734062
1490	0.899422702	0.9931895842	0.625194724
1495	0.8981335123	0.9932090933	0.6242057295
1500	0.897350992	0.9932209209	0.6235098548
1505	0.8962590715	0.9932374082	0.6226447033
1510	0.8949769054	0.9932567442	0.6216337606
1515	0.8934081421	0.9932803629	0.6204133557
1520	0.8920014442	0.993301507	0.6193145672
1525	0.8909269482	0.9933176354	0.6184236504
1530	0.8900868711	0.9933302308	0.6177030707
1535	0.8887325421	0.9933505129	0.6166007832
1540	0.8876181937	0.9933671775	0.6156983091
1545	0.8865426011	0.9933832431	0.6148814012
1550	0.8850923785	0.9934048735	0.6137889215
1555	0.8840122133	0.99342096	0.6129687797
1560	0.8823067057	0.9934463214	0.6116707608
1565	0.8806031627	0.993471604	0.6103898128
1570	0.8791713036	0.9934928165	0.6092898579
1575	0.8777516044	0.9935138157	0.6081742106
1580	0.8762347717	0.9935362142	0.607046953
1585	0.874438861	0.9935626834	0.6057050908
1590	0.8726380088	0.99358917	0.6043489675
1595	0.8716330082	0.9936039276	0.6035482822
1600	0.870017675	0.9936276128	0.602365677
1605	0.869056282	0.993641689	0.6015847663
1610	0.8675324042	0.9936639675	0.6004522602
1615	0.8661462978	0.9936841985	0.5993349164
1620	0.8647314236	0.993704815	0.5982211777
1625	0.86344014	0.9937236022	0.5971544102
1630	0.8621700737	0.9937420536	0.5961981789
1635	0.8612965015	0.9937547276	0.5954786596
1640	0.8600685455	0.9937725234	0.5944591284
1645	0.8586105927	0.9937936185	0.5933172387
1650	0.857396196	0.993811162	0.5923303648
1655	0.8565866732	0.9938228431	0.5916252655
1660	0.8550032765	0.9938456598	0.5904604733
1665	0.8535957692	0.9938659051	0.5893869199
1670	0.8526719121	0.9938791751	0.58861587
1675	0.85136679	0.9938978993	0.5876517395
1680	0.849971193	0.993917889	0.5865702868
1685	0.8487378452	0.9939355269	0.5855737112
1690	0.847600657	0.9939517666	0.5846498191
1695	0.8467229791	0.9939642852	0.5839076623
1700	0.8454896898	0.9939818557	0.5829141615
1705	0.8443814667	0.9939976223	0.5820483208
1710	0.8434491511	0.9940108691	0.5812942357
1715	0.8421593549	0.9940291718	0.5802787867
1720	0.8408714578	0.9940474198	0.5793308258
1725	0.8396087999	0.994065284	0.5783485112
1730	0.8386982019	0.9940781508	0.5775954863
1735	0.8372945641	0.9940979547	0.5765061875
1740	0.8364247698	0.9941102097	0.5757606378
1745	0.8355746908	0.9941221769	0.5750499189
1750	0.8345567562	0.9941364888	0.5741909701
1755	0.8334496118	0.9941520355	0.5733458053
1760	0.8324273272	0.9941663732	0.5724983608
1765	0.8313697979	0.9941811857	0.5716311417
1770	0.8305340458	0.9941928781	0.5708777458
1775	0.8296877715	0.9942047072	0.5701755623
1780	0.8285702502	0.9942203085	0.5693089264
1785	0.8273988405	0.9942366395	0.5683974398
1790	0.8263572662	0.9942511403	0.5675686035
1795	0.8253401999	0.9942652845	0.5667221663
1800	0.8236871501	0.9942882316	0.5655214829
1805	0.8225307004	0.994304259	0.5646233561
1810	0.8213842082	0.9943201261	0.5637138311
1815	0.8205211637	0.9943320558	0.5629850871
1820	0.8192882604	0.994349076	0.5620056353
1825	0.8177268103	0.9943705955	0.5608151308
1830	0.8166865651	0.9943849083	0.5600283354
1835	0.8156990371	0.9943984796	0.559248326
1840	0.8146276661	0.9944131853	0.5583913918
1845	0.8134475837	0.9944293594	0.5574554123
1850	0.8121101077	0.9944476634	0.5564285651
1855	0.8109783011	0.9944631284	0.5555034536
1860	0.8102001359	0.9944737494	0.5548428339
1865	0.8090623156	0.9944892598	0.5539006516
1870	0.8076688095	0.9945082266	0.5527952892
1875	0.8066101052	0.9945226148	0.5519930665
1880	0.8057140954	0.9945347775	0.5512534014
1885	0.8045633746	0.9945503757	0.5503750492
1890	0.8037074653	0.9945619652	0.5496336347
1895	0.8025100038	0.994578159	0.5487085232
1900	0.8015830225	0.9945906757	0.5479486594
1905	0.800767624	0.9946016751	0.5472979005
