iter	Passed	Remaining
160	3535	40385
161	3543	40204
162	3549	39997
163	3554	39792
164	3559	39590
165	3566	39405
166	3571	39205
167	3577	39012
168	3582	38819
169	3588	38626
170	3594	38443
171	3599	38255
172	3605	38071
173	3610	37888
174	3615	37704
175	3621	37537
176	3627	37360
177	3632	37183
178	3637	37008
179	3643	36835
180	3649	36675
181	3654	36509
182	3660	36344
183	3665	36181
184	3671	36021
185	3677	35864
186	3682	35706
187	3688	35547
188	3693	35390
189	3698	35233
190	3704	35090
191	3710	34942
192	3716	34793
193	3721	34644
194	3726	34496
195	3733	34363
196	3738	34220
197	3744	34078
198	3750	33944
199	3755	33803
200	3762	33671
201	3767	33538
202	3773	33406
203	3779	33272
204	3785	33145
205	3791	33019
206	3797	32890
207	3802	32757
208	3807	32631
209	3813	32508
210	3820	32392
211	3826	32272
212	3832	32152
213	3838	32034
214	3843	31907
215	3849	31794
216	3854	31671
217	3859	31551
218	3864	31429
219	3870	31313
220	3875	31200
221	3881	31083
222	3886	30970
223	3891	30856
224	3897	30745
225	3903	30641
226	3909	30533
227	3914	30424
228	3919	30313
229	3925	30205
230	3931	30108
231	3937	30003
232	3942	29896
233	3947	29791
234	3952	29687
235	3960	29603
236	3965	29501
237	3971	29399
238	3976	29299
239	3981	29199
240	3987	29104
241	3992	29005
242	3997	28905
243	4002	28807
244	4008	28712
245	4014	28621
246	4019	28528
247	4025	28435
248	4030	28341
249	4035	28248
250	4041	28159
251	4046	28066
252	4051	27976
253	4056	27885
254	4061	27793
255	4068	27713
256	4073	27628
257	4078	27540
258	4083	27451
259	4089	27364
260	4094	27284
261	4100	27199
262	4105	27117
263	4112	27040
264	4117	26958
265	4123	26881
266	4129	26800
267	4134	26718
268	4139	26639
269	4145	26560
270	4151	26489
271	4157	26409
272	4162	26331
273	4168	26256
274	4173	26180
275	4179	26106
276	4184	26030
277	4190	25955
278	4195	25882
279	4201	25806
280	4206	25735
281	4211	25660
282	4216	25585
283	4222	25511
284	4227	25439
285	4233	25372
286	4240	25307
287	4247	25249
288	4254	25185
289	4260	25120
290	4267	25060
291	4272	24992
292	4277	24922
293	4283	24855
294	4288	24787
295	4295	24726
296	4300	24658
297	4306	24594
298	4311	24529
299	4317	24464
300	4326	24418
301	4331	24355
302	4337	24293
303	4343	24231
304	4349	24169
305	4355	24111
306	4362	24057
307	4367	23993
308	4373	23932
309	4379	23877
310	4386	23820
311	4391	23758
312	4396	23696
313	4402	23637
314	4407	23576
315	4413	23520
316	4419	23465
317	4424	23404
318	4429	23344
319	4435	23285
320	4441	23230
321	4446	23172
322	4451	23111
323	4456	23054
324	4462	22996
325	4467	22943
326	4473	22886
327	4478	22830
328	4484	22774
329	4489	22718
330	4495	22665
331	4500	22610
332	4505	22555
333	4510	22499
334	4515	22444
335	4521	22393
336	4526	22338
337	4532	22285
338	4537	22230
339	4542	22177
340	4548	22128
341	4553	22076
342	4559	22025
343	4564	21974
344	4570	21922
345	4576	21877
346	4582	21830
347	4587	21778
348	4593	21729
349	4598	21679
350	4605	21636
351	4610	21586
352	4616	21538
353	4621	21487
354	4626	21438
355	4632	21391
356	4637	21342
357	4642	21293
358	4647	21244
359	4652	21196
360	4658	21152
361	4663	21103
362	4668	21054
363	4673	21005
364	4678	20958
365	4684	20915
366	4690	20869
367	4695	20822
368	4700	20776
369	4705	20731
370	4712	20690
371	4717	20646
372	4723	20601
373	4728	20556
374	4733	20511
375	4739	20472
376	4745	20430
377	4750	20385
378	4755	20341
379	4761	20297
380	4767	20258
381	4772	20214
382	4778	20172
383	4783	20130
384	4788	20088
385	4796	20053
386	4801	20011
387	4806	19968
388	4813	19934
389	4819	19896
390	4825	19858
391	4831	19817
392	4836	19775
393	4842	19736
394	4848	19701
395	4854	19664
396	4860	19625
397	4865	19585
398	4871	19546
399	4876	19505
400	4883	19471
401	4888	19434
402	4894	19397
403	4900	19359
404	4906	19322
405	4912	19286
406	4918	19250
407	4923	19210
408	4928	19172
409	4934	19134
410	4940	19100
411	4945	19061
412	4951	19025
413	4956	18987
414	4961	18950
415	4968	18916
416	4973	18879
417	4978	18842
418	4984	18806
419	4989	18769
420	4995	18735
421	5000	18698
422	5005	18661
423	5011	18627
424	5017	18593
425	5023	18559
426	5028	18524
427	5033	18488
428	5039	18453
429	5044	18418
430	5050	18386
431	5056	18354
432	5062	18320
433	5067	18286
434	5073	18253
435	5079	18220
436	5084	18186
437	5090	18153
438	5095	18117
439	5100	18083
440	5106	18053
441	5112	18020
442	5117	17987
443	5122	17953
444	5128	17919
445	5134	17889
446	5139	17857
447	5144	17823
448	5150	17791
449	5155	17757
450	5161	17726
451	5166	17694
452	5172	17664
453	5177	17632
454	5183	17599
455	5188	17568
456	5193	17535
457	5198	17503
458	5203	17470
459	5208	17437
460	5215	17411
461	5222	17384
462	5227	17352
463	5232	17320
464	5238	17291
465	5244	17263
466	5249	17233
467	5255	17202
468	5260	17172
469	5265	17140
470	5270	17110
471	5276	17082
472	5282	17053
473	5288	17025
474	5293	16995
475	5300	16968
476	5305	16939
477	5310	16909
478	5315	16879
479	5320	16849
480	5326	16820
481	5332	16793
482	5336	16762
483	5341	16731
484	5346	16700
485	5351	16672
486	5357	16644
487	5362	16616
488	5367	16586
489	5372	16557
490	5380	16536
491	5388	16514
492	5393	16488
493	5399	16460
494	5404	16432
495	5410	16406
496	5417	16381
497	5422	16354
498	5428	16327
499	5433	16301
500	5440	16276
501	5446	16251
502	5452	16226
503	5460	16207
504	5466	16181
505	5472	16156
506	5477	16128
507	5482	16101
508	5487	16073
509	5493	16049
510	5500	16027
511	5505	16000
512	5511	15974
513	5517	15949
514	5522	15924
515	5528	15899
516	5535	15878
517	5542	15857
518	5547	15831
519	5552	15803
520	5558	15778
521	5563	15751
522	5568	15725
523	5573	15699
524	5579	15674
525	5584	15648
526	5589	15623
527	5594	15596
528	5600	15572
529	5605	15546
530	5611	15525
531	5617	15501
532	5623	15477
533	5628	15452
534	5633	15426
535	5639	15403
536	5645	15379
537	5650	15353
538	5655	15328
539	5660	15305
540	5666	15282
541	5672	15258
542	5677	15235
543	5683	15211
544	5688	15187
545	5694	15165
546	5701	15143
547	5706	15119
548	5711	15095
549	5716	15071
550	5722	15049
551	5727	15024
552	5732	15000
553	5738	14977
554	5743	14953
555	5749	14931
556	5757	14915
557	5765	14898
558	5773	14882
559	5779	14862
560	5785	14841
561	5790	14817
562	5795	14793
563	5803	14775
564	5810	14758
565	5816	14736
566	5822	14714
567	5827	14690
568	5832	14667
569	5837	14644
570	5843	14623
571	5848	14600
572	5853	14577
573	5858	14554
574	5864	14533
575	5870	14513
576	5875	14490
577	5880	14468
578	5886	14445
579	5891	14423
580	5897	14403
581	5902	14381
582	5908	14360
583	5913	14338
584	5919	14318
585	5925	14298
586	5931	14277
587	5936	14255
588	5941	14234
589	5946	14211
590	5952	14192
591	5958	14170
592	5964	14151
593	5969	14130
594	5974	14109
595	5981	14091
596	5989	14076
597	5995	14056
598	6000	14035
599	6006	14015
600	6012	13995
601	6018	13975
602	6023	13954
603	6029	13935
604	6035	13915
605	6042	13898
606	6047	13877
607	6052	13857
608	6057	13836
609	6063	13816
610	6069	13798
611	6075	13780
612	6082	13762
613	6088	13744
614	6094	13725
615	6101	13707
616	6106	13687
617	6111	13667
618	6117	13647
619	6122	13627
620	6128	13608
621	6133	13588
622	6139	13569
623	6144	13550
624	6151	13533
625	6158	13517
626	6163	13497
627	6170	13479
628	6175	13460
629	6181	13441
630	6187	13424
631	6192	13404
632	6198	13386
633	6204	13367
634	6210	13349
635	6215	13330
636	6220	13310
637	6225	13290
638	6230	13271
639	6235	13251
640	6241	13233
641	6247	13215
642	6252	13196
643	6258	13177
644	6263	13158
645	6270	13141
646	6276	13124
647	6281	13105
648	6286	13085
649	6291	13066
650	6296	13048
651	6301	13028
652	6306	13009
653	6311	12990
654	6316	12970
655	6323	12955
656	6328	12935
657	6333	12916
658	6339	12899
659	6346	12885
660	6351	12867
661	6356	12848
662	6361	12828
663	6365	12808
664	6371	12790
665	6377	12773
666	6381	12753
667	6386	12734
668	6392	12717
669	6397	12699
