iter	RMSE	R2	MAE
0	0.2933010252	0.06065419644	0.1937450711
5	0.252402776	0.304356651	0.1579951405
10	0.2202641876	0.4702314706	0.1291655338
15	0.1949745264	0.584898684	0.1059133438
20	0.175379827	0.6641405074	0.08723228422
25	0.1602268979	0.7196702523	0.07224279628
30	0.1486239089	0.7588009688	0.0603659003
35	0.1394616569	0.7876227603	0.05105680942
40	0.1321075302	0.8094304879	0.04386601169
45	0.126178768	0.8261515146	0.03841928567
50	0.1213942803	0.8390856765	0.03435989834
55	0.1176048878	0.848974937	0.03136877365
60	0.114476164	0.8569036935	0.02916159124
65	0.1116922698	0.8637788599	0.02751898067
70	0.1092516713	0.8696669946	0.02628960203
75	0.1069288338	0.8751501593	0.02535578893
80	0.1047374988	0.8802149269	0.02463838127
85	0.1027443436	0.884730547	0.02408809496
90	0.1009183856	0.8887912757	0.02365758571
95	0.09915609815	0.8926413273	0.02330876936
100	0.09750559586	0.8961856403	0.02305880597
105	0.09591547081	0.8995440793	0.02284567709
110	0.09423549198	0.9030322303	0.02265481408
115	0.09287972916	0.905802325	0.02249009152
120	0.09164623747	0.9082876986	0.02236897938
125	0.09035030397	0.9108630976	0.02225510382
130	0.08923364764	0.9130528005	0.02214653676
135	0.08816518603	0.915122497	0.02206963474
140	0.08722018497	0.9169322889	0.02199437603
145	0.08618931477	0.9188842521	0.02192355139
150	0.08541525002	0.9203347159	0.02185425783
155	0.08458199566	0.9218814526	0.0217898188
160	0.08358713547	0.9237083138	0.02173060284
165	0.0828537553	0.9250411804	0.02167419943
170	0.08182833151	0.9268851254	0.02161463169
175	0.08102927316	0.9283061108	0.02155630187
180	0.08016728332	0.9298233513	0.02150679498
185	0.07926002938	0.9314027515	0.02144689892
190	0.07866652305	0.9324262253	0.0214033019
195	0.07800879065	0.9335514745	0.0213561268
200	0.0771802427	0.9349555029	0.02130662493
205	0.07618932875	0.936614988	0.02124668196
210	0.07540175987	0.9379186328	0.02120623252
215	0.07476541309	0.9389620823	0.02115850295
220	0.0740144821	0.9401820146	0.02112012732
225	0.07342276351	0.9411346515	0.02107733101
230	0.07270050454	0.9422870682	0.02103984991
235	0.07209102056	0.9432506754	0.02100506911
240	0.07136338169	0.9443904844	0.02096436505
245	0.07061392288	0.9455523675	0.02092052849
250	0.07013039683	0.9462954756	0.02087176536
255	0.06943352447	0.9473574749	0.02083086363
260	0.06888222555	0.9481901118	0.02078548929
265	0.06825639869	0.9491272687	0.02073893566
270	0.06784707537	0.949735595	0.02068879893
275	0.06722368174	0.9506550337	0.02064727907
280	0.06672561931	0.9513835122	0.02061395732
285	0.06617525214	0.9521822061	0.02058368096
290	0.06570896255	0.9528537066	0.02054764382
295	0.06520383576	0.9535757783	0.02051548294
300	0.06485597075	0.9540698154	0.02048483135
305	0.0644228461	0.9546812293	0.02045655175
310	0.0639339019	0.9553665323	0.02042115283
315	0.0633970357	0.9561129654	0.02037907851
320	0.06293886512	0.9567450178	0.02033868267
325	0.0622555152	0.9576791876	0.02029655977
330	0.06176127936	0.9583484818	0.020254596
335	0.06124045986	0.9590479923	0.02022856276
340	0.06072020443	0.9597408286	0.02020153113
345	0.06026698791	0.9603395811	0.02016010508
350	0.0598819793	0.9608446944	0.02013196955
355	0.05942903306	0.961434791	0.02009861262
360	0.05911492426	0.9618413855	0.02007005662
365	0.05880195784	0.962244355	0.02004546734
370	0.05842066886	0.9627324099	0.0200085005
375	0.05802996178	0.9632292139	0.01996800415
380	0.05769704703	0.9636499065	0.01993983678
385	0.0572627937	0.9641950241	0.01989683611
390	0.05702607747	0.9644904344	0.01986595336
395	0.05665737293	0.9649481321	0.01981726561
400	0.05636676789	0.965306787	0.01978367248
405	0.05598345611	0.9657770311	0.01974287294
410	0.05567901044	0.9661482289	0.01970949423
415	0.05520102806	0.9667269458	0.01967362963
420	0.05507366859	0.966880304	0.01965012416
425	0.05478707308	0.9672241106	0.01962831057
430	0.0544420966	0.9676355685	0.01959346277
435	0.05413921323	0.9679946823	0.01955942239
440	0.05395057245	0.9682173324	0.01953233381
445	0.05361056768	0.9686166638	0.0194991444
450	0.05329284901	0.9689875454	0.01946710245
