name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,3_cycle_norm,4_cycle_norm,5_cycle_norm,6_cycle_norm,7_cycle_norm,8_cycle_norm,9_cycle_norm,10_cycle_norm,11_cycle_norm,12_cycle_norm,density
MOF_net-lcs_node1-N74_edge1-E15,1inor_1edge,lcs,2.057736123,126.391,244.9968,539.3892,467.3584,5264.0,7680.0,11200.0,7488.0,14.0,34.0,56.0,58.0,98.0,266.0,356.0,296.0,11.0156,28.4408,41.6512,39.858,2.8561,26.1612,17.93935,35.43085,2304,1728.0,3312.0,2352.0,1,4.5,4.5,7.0,22.5,49.5,67.5,76.5,2.1904,4.8618,6.179,7.77,0,-7.875,-3.01,-9.135,0,180.0,147.0,287.0,0,0,0,0,0,12.5,6.0,12.5,0,3.375,2.485,5.11,267.8294,561.816,909.4804,1127.927,1064.0,2304.0,3412.0,3824.0,42.0,88.0,144.0,182.0,232.0,576.0,832.0,990.0,17.3658,42.0728,63.4032,76.663,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.5601,22.12448,27.83763,848.543,6575.61,0.9144,7.085955178,0.9144,0.0,7.08595,0.0,257984.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129044
MOF_net-ukc_node1-N78_edge1-E15,1inor_1edge,ukc,0.370809696,114.2902,202.272,342.9114,383.904,2392.0,4032.0,4056.0,4608.0,13.0,28.0,38.0,48.0,66.0,152.0,188.0,216.0,9.5341,21.2576,26.9114,31.7112,2.7225,19.866,14.72625,34.59225,900,840.0,630.0,1470.0,1,3.5,3.5,7.0,12.5,25.0,37.5,60.5,1.7161,3.34705,3.53045,6.8775,0,-6.265,-3.15,-9.415,0,77.0,84.0,161.0,0,0,0,0,0,5.5,2.0,8.0,0,2.03,1.89,3.92,267.8294,561.816,909.4804,1127.927,1064.0,2304.0,3412.0,3824.0,42.0,88.0,144.0,182.0,232.0,576.0,832.0,990.0,17.3658,42.0728,63.4032,76.663,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,2.9584,2.193,5.1514,4.386,16.0,12.0,28.0,24.0,0.25,0.25,0.5,0.5,0.25,0.75,1.0,1.5,0.133225,0.140525,0.27375,0.28105,7.0225,14.9725,21.995,29.945,0,0.2225,0.2225,0.445,0,0.5,0.5,1.0,0,0,0,0,0,-0.5,-0.5,-1.0,0,-0.01,-0.01,-0.02,0,-1.5,-1.5,-3.0,31.5899,24.8871,29.70403,833.242,7224.74,0.9125,7.911941179,0.9125,0.0,7.91196,0.0,344539.0,0.0,0.0,0.166666667,0.0,0.5,0.333333333,0.0,0.0,0.0,0.0,0.0,0.115332
MOF_net-uoh_node1-N18_edge1-E15,1inor_1edge,uoh,3.707227795,127.7476,256.7616,547.5288,476.5088,2114.0,4656.0,6286.0,5136.0,14.0,34.0,56.0,58.0,98.0,266.0,356.0,296.0,9.81,25.55,38.074,37.6096,3.5344,29.1024,20.3134,39.4142,729,972.0,1296.0,1323.0,1,4.5,4.5,7.0,22.5,49.5,67.5,76.5,1.5876,4.1391,4.9833,6.615,0,-7.02,-2.345,-7.805,0,85.5,73.5,140.0,0,0,0,0,0,12.5,6.0,12.5,0,2.385,1.715,3.57,267.8294,561.816,909.4804,1127.927,1064.0,2304.0,3412.0,3824.0,42.0,88.0,144.0,182.0,232.0,576.0,832.0,990.0,17.3658,42.0728,63.4032,76.663,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.65899,36.10561,38.59832,830.617,6974.61,0.8998,7.555503308,0.8998,0.0,7.55553,0.0,364312.0,0.0,0.0,0.333333333,0.0,0.5,0.0,0.0,0.166666667,0.0,0.0,0.0,0.119092
MOF_net-rho_node1-N79_edge1-none,1inor_1edge,rho,2.232402487,384.6188,810.5824,1405.2424,1917.2784,1708.0,3816.0,6220.0,8248.0,60.0,136.0,224.0,312.0,384.0,1104.0,1784.0,2328.0,32.4988,82.348,141.7904,182.9224,0.9604,13.0928,15.3762,36.6128,9,93.0,117.0,237.0,1,4.0,8.0,14.0,16.0,60.0,108.0,156.0,1.7689,3.9102,10.4272,13.1404,0,-9.44,-7.85,-23.64,0,-19.0,-15.0,-37.0,0,0,0,0,0,1.0,5.0,17.0,0,2.38,2.8,8.74,122.2282,268.821,406.22,458.812,466.0,1080.0,1400.0,1288.0,20.0,42.0,64.0,76.0,106.0,258.0,352.0,360.0,8.1492,19.8506,27.9072,28.9716,10.5376,12.138,23.212,26.904,56.5,66.0,97.0,84.0,1,1.5,3.0,3.5,2.5,7.5,11.0,9.0,0.5477,0.85855,1.4171,1.39845,41.425,113.565,176.862614,158.940297,0,0.935,2.22,3.215,0,2.0,9.0,15.5,0,0,0,0,0,-2.0,-2.0,-1.5,0,-0.04,0.32,0.69,0,-6.9,-7.00711,-4.26422,4.6208,7.752,14.44,10.564,24.5,42.0,49.0,28.0,0.5,1.0,2.0,1.5,2.0,6.0,8.0,5.0,0.28125,0.5775,0.855,0.56625,27.38,83.62,116.972614,75.162614,0,0.49,1.33,1.085,0,1.0,7.0,6.5,0,0,0,0,0,-1.0,0.0,0.5,0,-0.02,0.36,0.37,0,-3.9,-1.00711,0.94289,47.83999,21.66233,47.83999,1150.56,5626.24,0.783,3.828888302,0.783,0.0,3.82888,0.0,218668.0,0.0,0.0,0.5,0.0,0.166666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.204498
MOF_net-kfi_node1-N29_edge1-E2,1inor_1edge,kfi,4.136724313,123.8472,238.3232,698.9936,421.056,3057.0,7040.0,5936.0,2304.0,13.0,32.0,64.0,48.0,112.0,320.0,352.0,192.0,8.6512,25.5792,38.5896,26.9808,3.1684,48.9856,18.156,18.156,2401,3136.0,1176.0,1176.0,1,8.0,4.0,4.0,64.0,128.0,96.0,96.0,2.0164,8.2928,4.3736,4.3736,0,-13.28,-3.08,-3.08,0,328.0,172.0,172.0,0,0,0,0,0,48.0,20.0,20.0,0,5.52,2.6,2.6,134.174,259.0368,399.2556,427.727,900.0,1600.0,2226.0,2234.0,17.0,36.0,54.0,60.0,90.0,220.0,312.0,308.0,9.314,20.4928,29.6522,31.0584,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,8.379866667,15.6256,20.88306667,19.89,118.0,177.3333333,152.6666667,148.0,1.0,2.0,2.666666667,2.666666667,4.0,9.333333333,14.66666667,16.0,0.7218,1.405,1.6686,1.6786,161.96,247.16,294.1466667,313.3866667,0,0.326666667,0.673333333,1.0,0,0.666666667,8.0,8.666666667,0,0,0,0,0,-0.666666667,-2.0,-2.666666667,0,-0.013333333,0.14,0.126666667,0,-2.6,0.2,-2.4,39.30776,19.21076,39.24627,1389.76,4557.38,0.8021,2.630284508,0.8021,0.0,2.63028,0.0,234462.0,0.0,0.0,0.5,0.0,0.166666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.304948
MOF_net-wkl_node1-N38_edge1-E1,1inor_1edge,wkl,2.299542966,202.8985,399.384,984.1086,1039.0176,3076.0,7392.0,12408.0,14016.0,22.0,54.0,102.0,132.0,156.0,426.0,726.0,840.0,15.1726,40.8654,70.8438,91.0164,3.3489,31.476,25.3638,69.0276,676,1040.0,1976.0,2288.0,1,5.0,6.0,12.0,25.0,55.0,110.0,140.0,1.5625,4.5625,6.975,11.15,0,-8.05,-2.88,-15.76,0,90.0,80.0,224.0,0,0,0,0,0,14.0,8.0,32.0,0,2.6,1.92,6.08,352.2144,762.756,1216.5604,1574.097,1428.0,3216.0,4720.0,5280.0,56.0,120.0,192.0,258.0,312.0,792.0,1168.0,1362.0,23.8424,58.5816,88.7104,107.0354,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,60.59167,59.95487,60.59167,1127.77,5025.83,0.8041,3.583397209,0.8041,0.0,3.5834,0.0,113466.0,0.0,0.272727273,0.545454545,0.0,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.224396
MOF_net-wgs_node1-N0_edge1-E8,1inor_1edge,wgs,2.953255176,142.2182,270.1616,464.4,677.0562,2190.0,4222.0,5628.0,7082.0,17.0,36.0,56.0,82.0,92.0,230.0,316.0,380.0,11.6471,26.204,39.843,52.7732,3.5344,24.7408,27.7488,55.3284,729,823.5,931.5,2416.5,1,4.0,5.5,11.0,16.0,38.0,66.0,124.0,1.5876,3.717,5.2983,10.9116,0,-5.64,-4.42,-8.75,0,77.5,114.0,207.5,0,0,0,0,0,6.5,5.5,13.0,0,2.09,2.725,5.2,210.5092,448.68996,710.24024,840.062,848.8,1869.6,2705.6,2794.4,32.8,69.2,111.2,134.4,180.4,446.0,632.8,696.8,13.78248,33.385,49.6476,55.89056,10.7968,12.06064,23.00336,23.2032,58.0,65.2,119.0,91.2,1,1.4,2.6,3.0,2.2,6.2,10.4,10.0,0.54474,0.79326,1.4055,1.35402,38.758,91.286,159.8025228,162.0631368,0,0.73,1.29,2.37,0,1.6,3.6,10.2,0,0,0,0,0,-1.8,-2.4,-2.0,0,-0.032,0.028,0.396,0,-5.16,-7.701422,-6.068532,4.21504,6.49072,7.22192,6.6096,22.6,29.2,39.2,36.0,0.4,0.8,0.8,0.8,2.0,3.6,4.4,5.4,0.21908,0.39592,0.45,0.45584,16.57,46.3245228,51.044,57.404,0,0.444,0.374,0.552,0,1.8,0.8,1.2,0,0,0,0,0,0.4,-0.4,-1.0,0,0.064,-0.016,-0.024,0,-1.401422,-2.76,-3.96,15.29364,10.54892,13.53193,1892.09,5951.72,0.775,2.437819866,0.775,0.0,2.43782,0.0,104226.0,0.0,0.0,0.333333333,0.333333333,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.317907
MOF_net-vbh_node1-N0_edge1-E13,1inor_1edge,vbh,0.761075996,142.2182,270.1616,464.4,677.0562,2190.0,4222.0,5628.0,7082.0,17.0,36.0,56.0,82.0,92.0,230.0,316.0,380.0,11.6471,26.204,39.843,52.7732,3.5344,24.7408,27.7488,55.3284,729,823.5,931.5,2416.5,1,4.0,5.5,11.0,16.0,38.0,66.0,124.0,1.5876,3.717,5.2983,10.9116,0,-5.64,-4.42,-8.75,0,77.5,114.0,207.5,0,0,0,0,0,6.5,5.5,13.0,0,2.09,2.725,5.2,268.8842,584.60496,930.05024,1137.117,1068.8,2421.6,3521.6,3734.4,42.8,91.2,147.2,184.4,238.4,596.0,860.8,970.8,17.88748,43.9648,66.064,76.31956,10.9696,11.51253333,22.3808,22.5184,59.0,62.33333333,117.6,93.4,1,1.333333333,2.466666667,2.866666667,2.0,5.6,9.333333333,9.6,0.542766667,0.754733333,1.3445,1.334966667,36.98,86.05333333,146.7203485,157.8032807,0,0.756666667,1.195333333,2.288,0,1.666666667,3.133333333,9.2,0,0,0,0,0,-1.8,-2.4,-2.4,0,-0.033333333,0.004,0.316,0,-5.3,-7.514281333,-7.18711,6.06336,11.22704,10.32272,9.7104,32.4,48.8,56.0,52.8,0.6,1.4,1.2,1.2,3.8,6.6,8.0,9.6,0.33158,0.67942,0.681,0.68684,27.522,80.6710456,84.492,90.852,0,0.71,0.57,0.748,0,3.2,1.2,1.6,0,0,0,0,0,1.2,-0.4,-1.2,0,0.136,-0.024,-0.032,0,-1.602844,-4.32,-5.52,27.16779,24.13929,26.8162,1151.48,6684.73,0.8657,5.025688659,0.8657,0.0,5.02569,0.0,265672.0,0.0,0.375,0.0,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.172255
MOF_net-smq_node1-N38_edge1-E13,1inor_1edge,smq,4.607544545,202.8985,399.384,984.1086,1039.0176,3076.0,7392.0,12408.0,14016.0,22.0,54.0,102.0,132.0,156.0,426.0,726.0,840.0,15.1726,40.8654,70.8438,91.0164,3.3489,31.476,25.3638,69.0276,676,1040.0,1976.0,2288.0,1,5.0,6.0,12.0,25.0,55.0,110.0,140.0,1.5625,4.5625,6.975,11.15,0,-8.05,-2.88,-15.76,0,90.0,80.0,224.0,0,0,0,0,0,14.0,8.0,32.0,0,2.6,1.92,6.08,235.4644,490.926,776.9404,979.497,988.0,2112.0,3088.0,3300.0,36.0,76.0,120.0,158.0,196.0,492.0,712.0,798.0,15.6324,37.422,55.8776,65.5374,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.08925,24.00952,26.66705,1315.12,5660.47,0.8335,3.58750764,0.8335,0.0,3.58751,0.0,161912.0,0.0,0.133333333,0.466666667,0.0,0.133333333,0.0,0.266666667,0.0,0.0,0.0,0.0,0.232334
MOF_net-umk_node1-N79_edge1-E5,1inor_1edge,umk,2.617401767,384.6188,810.5824,1405.2424,1917.2784,1708.0,3816.0,6220.0,8248.0,60.0,136.0,224.0,312.0,384.0,1104.0,1784.0,2328.0,32.4988,82.348,141.7904,182.9224,0.9604,13.0928,15.3762,36.6128,9,93.0,117.0,237.0,1,4.0,8.0,14.0,16.0,60.0,108.0,156.0,1.7689,3.9102,10.4272,13.1404,0,-9.44,-7.85,-23.64,0,-19.0,-15.0,-37.0,0,0,0,0,0,1.0,5.0,17.0,0,2.38,2.8,8.74,216.2932,492.201,774.95,962.672,832.0,2016.0,2840.0,2972.0,36.0,78.0,124.0,160.0,202.0,510.0,748.0,844.0,14.8996,37.499,56.0892,64.6312,10.5376,12.138,23.212,26.904,56.5,66.0,97.0,84.0,1,1.5,3.0,3.5,2.5,7.5,11.0,9.0,0.5477,0.85855,1.4171,1.39845,41.425,113.565,176.862614,158.940297,0,0.935,2.22,3.215,0,2.0,9.0,15.5,0,0,0,0,0,-2.0,-2.0,-1.5,0,-0.04,0.32,0.69,0,-6.9,-7.00711,-4.26422,4.6208,7.752,14.44,10.564,24.5,42.0,49.0,28.0,0.5,1.0,2.0,1.5,2.0,6.0,8.0,5.0,0.28125,0.5775,0.855,0.56625,27.38,83.62,116.972614,75.162614,0,0.49,1.33,1.085,0,1.0,7.0,6.5,0,0,0,0,0,-1.0,0.0,0.5,0,-0.02,0.36,0.37,0,-3.9,-1.00711,0.94289,60.9836,58.53605,60.9836,675.831,6802.58,0.9142,9.201876611,0.9142,0.0,9.20188,0.0,355290.0,0.0,0.0,0.333333333,0.0,0.5,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0993493
MOF_net-yfs_node1-N85_edge1-E14,1inor_1edge,yfs,14.98189026,118.78,218.7504,430.407,647.496,1356.0,3222.0,4494.0,3528.0,15.0,30.0,52.0,78.0,86.0,236.0,300.0,214.0,9.617,21.4914,35.508,44.3982,3.5344,36.5472,38.352,71.4776,729,1215.0,1296.0,1728.0,1,6.0,8.0,15.0,36.0,90.0,144.0,186.0,1.5876,5.5944,7.7616,11.4282,0,-8.16,-5.36,-9.82,0,117.0,168.0,341.0,0,0,0,0,0,21.0,24.0,59.0,0,3.12,3.92,9.83,203.13816,440.5686,688.25672,793.75836,855.6,1920.0,2722.4,2701.2,30.8,66.0,102.4,123.2,168.4,416.4,590.4,611.6,13.48372,32.6018,47.75296,51.65056,10.4512,12.3624,25.51514667,17.22613333,56.0,67.2,106.8666667,72.33333333,1,1.533333333,3.066666667,2.2,2.6,7.8,10.4,7.466666667,0.548686667,0.878313333,1.418,1.036126667,42.314,117.1433333,156.2081216,124.9532503,0,0.938,1.670666667,1.708,0,2.0,8.066666667,6.8,0,0,0,0,0,-2.0,-0.933333333,-1.666666667,0,-0.04,0.372,0.230666667,0,-6.96,-2.574250667,-5.558547333,9.5008,16.6396,32.72706667,36.87248,50.5,90.2,143.9666667,158.7,1.0,2.133333333,4.266666667,4.7,4.866666667,14.6,22.83333333,22.2,0.55954,1.23046,2.1145,2.28417,52.093,176.0163333,285.1489625,286.8612391,0,1.085333333,2.364,2.306,0,2.233333333,9.7,10.6,0,0,0,0,0,-1.533333333,-0.366666667,-0.1,0,-0.044666667,0.372666667,0.471333333,0,-8.53,-7.851391333,-5.046383667,22.11676,18.78388,21.85531,1195.88,5931.05,0.8529,4.230025294,0.8529,0.0,4.23003,0.0,167369.0,0.0,0.3,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.20163
MOF_net-fcm_node1-N0_edge1-E5,1inor_1edge,fcm,3.408637589,142.2182,270.1616,464.4,677.0562,2190.0,4222.0,5628.0,7082.0,17.0,36.0,56.0,82.0,92.0,230.0,316.0,380.0,11.6471,26.204,39.843,52.7732,3.5344,24.7408,27.7488,55.3284,729,823.5,931.5,2416.5,1,4.0,5.5,11.0,16.0,38.0,66.0,124.0,1.5876,3.717,5.2983,10.9116,0,-5.64,-4.42,-8.75,0,77.5,114.0,207.5,0,0,0,0,0,6.5,5.5,13.0,0,2.09,2.725,5.2,187.8242,400.23996,639.35024,749.812,774.8,1701.6,2513.6,2598.4,28.8,61.2,99.2,118.4,160.4,398.0,572.8,632.8,12.32288,29.8738,44.9968,50.69216,10.7968,12.06064,22.55749333,23.72,58.0,65.2,118.5333333,94.0,1,1.4,2.533333333,3.066666667,2.2,6.066666667,10.4,10.53333333,0.54474,0.79326,1.387,1.39252,38.758,91.286,157.5790152,167.6378035,0,0.73,1.234,2.402666667,0,1.6,3.2,10.26666667,0,0,0,0,0,-1.733333333,-2.533333333,-2.133333333,0,-0.032,0.002666667,0.394666667,0,-5.16,-7.894281333,-6.328532,6.06336,11.22704,10.32272,9.7104,32.4,48.8,56.0,52.8,0.6,1.4,1.2,1.2,3.8,6.6,8.0,9.6,0.33158,0.67942,0.681,0.68684,27.522,80.6710456,84.492,90.852,0,0.71,0.57,0.748,0,3.2,1.2,1.6,0,0,0,0,0,1.2,-0.4,-1.2,0,0.136,-0.024,-0.032,0,-1.602844,-4.32,-5.52,28.8092,26.4727,28.70311,1239.66,5150.52,0.8157,3.389048848,0.8157,0.0,3.38906,0.0,199758.0,0.0,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.240687
MOF_net-whp_node1-N61_edge1-E5,1inor_1edge,whp,4.296962448,198.4006,350.88,946.3488,961.4112,2371.0,6192.0,10278.0,12096.0,22.0,54.0,102.0,132.0,156.0,426.0,726.0,840.0,19.1551,50.7204,87.1248,106.7844,1.8496,23.392,17.5712,51.2992,441,840.0,1386.0,1848.0,1,5.0,6.0,12.0,25.0,55.0,110.0,140.0,2.89,6.205,11.016,15.164,0,-10.4,-4.76,-21.4,0,65.0,60.0,164.0,0,0,0,0,0,14.0,8.0,32.0,0,4.85,3.72,11.48,154.4044,306.561,486.2404,592.192,694.0,1392.0,2080.0,2164.0,22.0,46.0,72.0,92.0,118.0,294.0,424.0,460.0,10.0678,23.331,34.8104,39.91,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.03272,11.74976,14.82302,1879.94,4412.59,0.7239,1.69914022,0.7239,0.0,1.69914,0.0,35816.9,0.0,0.214285714,0.285714286,0.142857143,0.285714286,0.0,0.071428571,0.0,0.0,0.0,0.0,0.426039
