iter	Passed	Remaining
208	1539	13191
209	1546	13182
210	1552	13166
211	1558	13142
212	1564	13123
213	1571	13114
214	1578	13108
215	1584	13090
216	1591	13073
217	1597	13059
218	1603	13041
219	1608	13016
220	1616	13013
221	1624	13013
222	1630	12993
223	1635	12967
224	1641	12946
225	1647	12933
226	1653	12913
227	1660	12905
228	1666	12888
229	1673	12875
230	1679	12858
231	1685	12841
232	1692	12835
233	1697	12812
234	1704	12801
235	1711	12794
236	1717	12777
237	1724	12763
238	1729	12744
239	1736	12736
240	1743	12728
241	1750	12716
242	1757	12709
243	1763	12692
244	1769	12677
245	1777	12674
246	1783	12656
247	1788	12637
248	1795	12625
249	1802	12614
250	1809	12611
251	1815	12594
252	1821	12576
253	1827	12564
254	1834	12550
255	1840	12538
256	1846	12521
257	1852	12506
258	1857	12487
259	1864	12478
260	1870	12461
261	1876	12449
262	1883	12440
263	1889	12427
264	1897	12421
265	1902	12403
266	1909	12396
267	1915	12377
268	1922	12368
269	1929	12360
270	1934	12342
271	1940	12327
272	1945	12308
273	1951	12293
274	1959	12289
275	1965	12278
276	1970	12259
277	1977	12251
278	1983	12236
279	1989	12218
280	1996	12211
281	2003	12208
282	2010	12195
283	2016	12183
284	2023	12174
285	2030	12166
286	2036	12154
287	2043	12146
288	2050	12138
289	2056	12125
290	2064	12124
291	2070	12108
292	2075	12091
293	2081	12078
294	2086	12060
295	2093	12051
296	2101	12048
297	2107	12038
298	2113	12025
299	2120	12018
300	2128	12015
301	2136	12009
302	2141	11992
303	2148	11985
304	2155	11976
305	2163	11975
306	2170	11967
307	2176	11957
308	2184	11955
309	2190	11941
310	2197	11936
311	2203	11919
312	2208	11902
313	2215	11898
314	2222	11886
315	2230	11885
316	2237	11881
317	2243	11865
318	2250	11860
319	2256	11849
320	2265	11848
321	2270	11832
322	2276	11819
323	2282	11808
324	2291	11808
325	2298	11801
326	2304	11791
327	2312	11785
328	2316	11766
329	2322	11753
330	2330	11750
331	2335	11735
332	2342	11727
333	2348	11715
334	2355	11707
335	2363	11703
336	2370	11696
337	2375	11682
338	2381	11668
339	2388	11660
340	2395	11652
341	2404	11655
342	2412	11655
343	2419	11648
344	2427	11642
345	2434	11637
346	2439	11623
347	2445	11611
348	2452	11602
349	2457	11587
350	2464	11577
351	2469	11562
352	2474	11547
353	2480	11534
354	2485	11518
355	2492	11512
356	2499	11503
357	2506	11497
358	2515	11496
359	2522	11489
360	2529	11483
361	2535	11472
362	2541	11463
363	2548	11454
364	2554	11442
365	2563	11442
366	2571	11443
367	2578	11434
368	2584	11424
369	2590	11410
370	2598	11407
371	2605	11401
372	2613	11398
373	2621	11397
374	2628	11389
375	2635	11383
376	2643	11382
377	2650	11372
378	2657	11368
379	2666	11367
380	2673	11362
381	2680	11354
382	2688	11349
383	2696	11348
384	2705	11349
385	2711	11339
386	2718	11328
387	2724	11318
388	2731	11311
389	2737	11298
390	2743	11288
391	2750	11282
