iter	RMSE	R2	MAE
0	0.3661687158	0.1273548429	0.2881627643
5	0.2668666774	0.5364848581	0.1994913661
10	0.2006131659	0.7380646496	0.139579275
15	0.1571729293	0.8392204869	0.1005577096
20	0.1281903901	0.8930486783	0.07557998755
25	0.1081012263	0.9239434912	0.05997424926
30	0.09364983325	0.9429193104	0.05041916461
35	0.08302166412	0.9551401287	0.04432429429
40	0.07483395321	0.9635520943	0.04036649331
45	0.06829071659	0.969647217	0.03765940879
50	0.0631611695	0.9740357668	0.03574028058
55	0.05899997752	0.9773442276	0.03422557961
60	0.05552497767	0.9799344086	0.03297636667
65	0.05277550983	0.9818724089	0.03194283497
70	0.05044398195	0.9834387187	0.03109533329
75	0.04839091631	0.9847593714	0.03029211018
80	0.04671764274	0.9857951372	0.02960411814
85	0.04536399233	0.9866063857	0.02903279424
90	0.04420355811	0.9872828543	0.02850273038
95	0.0431559487	0.9878784953	0.02799047971
100	0.04234908038	0.9883275199	0.02760872463
105	0.04161220845	0.9887301872	0.02723768222
110	0.04094049308	0.9890910893	0.02685360309
115	0.04029562002	0.9894320468	0.02652464124
120	0.03963957266	0.9897733576	0.02613710582
125	0.03898375472	0.9901089475	0.02569837696
130	0.03840758297	0.9903991629	0.02532740789
135	0.03798814253	0.9906077149	0.02507690476
140	0.03757139146	0.9908126613	0.02482863629
145	0.03706636913	0.9910579889	0.0245406732
150	0.03659688964	0.9912830696	0.02425326019
155	0.0361341495	0.991502114	0.02397869367
160	0.0357489767	0.9916823163	0.02375185283
165	0.03548525535	0.9918045829	0.02357334047
170	0.03509283257	0.9919848426	0.02332535621
175	0.03476064473	0.9921358666	0.02311900787
180	0.03440572825	0.9922956381	0.02290720924
185	0.03402041453	0.9924672353	0.02267150764
190	0.03360482809	0.9926501483	0.02241890965
195	0.03332347313	0.9927727063	0.02222737661
200	0.03292159822	0.9929459751	0.02198375626
205	0.0325913124	0.9930868035	0.02176767164
210	0.03219874682	0.993252341	0.0215232491
215	0.03180143701	0.9934178371	0.02127873488
220	0.0314455487	0.9935643329	0.02106723649
225	0.03112592659	0.9936944974	0.02085641882
230	0.03080180574	0.9938251332	0.02064305018
235	0.03046895498	0.9939578673	0.02044582159
240	0.03007657047	0.994112488	0.02021821295
245	0.02974371656	0.9942420797	0.01998505315
250	0.02942336194	0.9943654431	0.01977518893
255	0.02921806459	0.9944437976	0.01962192262
260	0.02898314132	0.9945327851	0.01947064115
265	0.02868148115	0.994646	0.01927508112
270	0.02838841939	0.9947548536	0.01910007662
275	0.02815215615	0.9948417957	0.01895436234
280	0.02798688855	0.9949021812	0.01883118501
285	0.02777879667	0.9949777076	0.01866674993
290	0.02754221243	0.9950628891	0.01849682214
295	0.02738427212	0.9951193514	0.01839111305
300	0.02713068743	0.9952093237	0.01821974934
305	0.02678669059	0.9953300378	0.01801593593
310	0.0265705374	0.9954051016	0.01786100564
315	0.02630220291	0.9954974403	0.01770240477
320	0.02607276236	0.9955756523	0.01753526287
325	0.02587029912	0.9956440978	0.0173990958
330	0.02567317811	0.995710226	0.01726803524
335	0.02549137896	0.9957707648	0.01715274801
340	0.02528346189	0.9958394734	0.01702631149
345	0.02499710278	0.9959331836	0.01684017375
350	0.02486221903	0.9959769549	0.01675621431
355	0.02470234562	0.9960285273	0.01664894439
360	0.02455874154	0.9960745683	0.01653072688
365	0.02442647559	0.9961167371	0.01642746676
370	0.02425486064	0.9961711112	0.01631842974
375	0.02403624243	0.9962398227	0.01617564231
380	0.02383356063	0.9963029693	0.01603084941
385	0.02363240547	0.9963651115	0.01589691815
390	0.02348832433	0.996409299	0.01580495859
